#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
    216       216       9       2903.59        106.85    1329456.13      1.10621     -0.87111     1.0000     0.8040     0.8040
    216       216      12       2893.43        106.85    1150543.47      1.15171      0.00780     1.0000     0.5650     0.5650
    216       216      15       2880.40        106.85    1048524.26      1.36258      0.62119     1.0000     0.3940     0.3940
    216       216      18       2876.17        106.85    1015006.32      1.33470      0.88586     1.0000     0.2930     0.2930
    217       217       3       2927.16         51.52     394457.01      1.96351      2.51657     1.0000     0.1110     0.1110
    217       217       6       2931.86         51.52    1409542.29      1.68991     -1.08507     1.0000     0.8120     0.8120
    217       217       9       2907.30         51.52    1351251.36      0.95338     -0.97808     1.0000     0.7900     0.7900
    217       217      12       2951.23         51.52    1251096.69      0.73689     -0.54446     1.0000     0.6980     0.6980
    217       217      15       2946.13         51.52    1110529.72      0.91324      0.24882     1.0000     0.4890     0.4890
    217       217      18       2935.27         51.52    1074028.93      0.54974      0.50409     1.0000     0.4000     0.4000
    218       218       3       2927.16         18.54     394457.01      1.96351      2.51657     1.0000     0.1060     0.1060
    218       218       6       2931.86         18.54    1409542.29      1.68991     -1.08507     1.0000     0.8030     0.8030
    218       218       9       2997.25         18.54    1312772.27      1.18154     -0.78923     1.0000     0.7540     0.7540
    218       218      12       2962.48         18.54    1233475.93      0.61587     -0.44768     1.0000     0.6760     0.6760
    218       218      15       2977.63         18.54    1110310.88      0.89042      0.25014     1.0000     0.4610     0.4610
    218       218      18       2962.84         18.54    1058578.53      0.64322      0.60403     1.0000     0.3510     0.3510
    219       219       3       3074.85        190.56     800726.13      0.45756      1.16687     1.0000     0.3900     0.3900
    219       219       6       2980.97        190.56    1279140.71      0.38218     -0.53575     1.0000     0.7020     0.7020
    219       219       9       2939.50        190.56    1195056.01      0.13859     -0.21150     1.0000     0.6410     0.6410
    219       219      12       3063.77        190.56    1126429.96      0.20201      0.14023     1.0000     0.5180     0.5180
    219       219      15       2987.08        190.56    1080995.42      0.23521      0.42619     1.0000     0.4650     0.4650
    219       219      18       2944.42        190.56    1054119.77      0.14029      0.63287     1.0000     0.3720     0.3720
    220       220       3       2977.83        183.74     607700.58      0.57945      1.80814     1.0000     0.2490     0.2490
    220       220       6       2988.82        183.74    1134018.81      0.67008      0.07559     1.0000     0.5700     0.5700
    220       220       9       2977.14        183.74    1171003.46      0.98886     -0.09345     1.0000     0.5780     0.5780
    220       220      12       2964.79        183.74    1040819.55      1.27563      0.61042     1.0000     0.3460     0.3460
    220       220      15       2978.19        183.74     944898.40      1.15085      1.24350     1.0000     0.1900     0.1900
    220       220      18       2972.00        183.74    1000204.46      1.44036      0.98161     1.0000     0.2330     0.2330
    221       221       3       3286.66        128.05     804751.72      0.74722      1.16977     1.0000     0.4130     0.4130
    221       221       6       3262.92        128.05    1081670.51      0.80611      0.32384     1.0000     0.5120     0.5120
    221       221       9       3242.24        128.05    1164025.99      1.87530     -0.02444     1.0000     0.5660     0.5660
    221       221      12       3190.72        128.05    1053047.54      2.07690      0.57845     1.0000     0.3830     0.3830
    221       221      15       3224.35        128.05    1184000.72      1.48544     -0.14913     1.0000     0.6170     0.6170
    221       221      18       3159.89        128.05    1096537.39      1.40102      0.40166     1.0000     0.4130     0.4130
    222       222       3       3073.42        267.25    1132237.17      0.27910      0.06553     1.0000     0.6300     0.6300
    222       222       6       3021.77        267.25    1163360.59      1.98019     -0.04801     1.0000     0.6050     0.6050
    222       222       9       3079.35        267.25    1230569.89      1.21457     -0.38579     1.0000     0.6670     0.6670
    222       222      12       3067.33        267.25    1177817.92      2.01142     -0.14200     1.0000     0.6000     0.6000
    222       222      15       3075.87        267.25    1107255.67      1.94953      0.26848     1.0000     0.4760     0.4760
    222       222      18       3076.38        267.25    1014468.75      1.98463      0.88934     1.0000     0.2940     0.2940
    223       223       3       3573.31        662.36    1036086.06      1.25243      0.40591     1.0000     0.5370     0.5370
    223       223       6       3556.16        662.36     944473.13      1.89200      0.89828     1.0000     0.3340     0.3340
    223       223       9       3422.31        662.36    1431420.72      0.61273     -1.32880     1.0000     0.8730     0.8730
    223       223      12       3330.73        662.36    1479551.01      0.46480     -1.74973     1.0000     0.9200     0.9200
    223       223      15       3193.08        662.36    1610439.39      0.14800     -2.69447     1.0000     0.9820     0.9820
    223       223      18       3131.09        662.36    1481189.65      0.25054     -2.12951     1.0000     0.9550     0.9550
    224       224       3       3101.36        139.88    1610328.85      0.92803     -1.52277     1.0000     0.8440     0.8440
    224       224       6       3126.98        139.88    1491687.82      0.29985     -1.43112     1.0000     0.8720     0.8720
    224       224       9       3089.64        139.88    1185353.85      0.33193     -0.16388     1.0000     0.5880     0.5880
    224       224      12       3046.10        139.88    1132851.02      0.49845      0.10497     1.0000     0.5430     0.5430
    224       224      15       2993.33        139.88    1090450.05      0.58129      0.36941     1.0000     0.4360     0.4360
    224       224      18       3042.11        139.88    1088157.96      0.88570      0.41270     1.0000     0.4130     0.4130
    225       225       3       3065.94        109.36    1048973.94      1.19353      0.34215     1.0000     0.5390     0.5390
    225       225       6       3092.55        109.36     843476.30      1.22880      1.29952     1.0000     0.2540     0.2540
    225       225       9       3081.02        109.36     999757.53      0.58547      0.74700     1.0000     0.3520     0.3520
    225       225      12       3014.77        109.36     959131.28      0.49676      1.05907     1.0000     0.2490     0.2490
    225       225      15       3008.92        109.36     947331.66      0.88694      1.22889     1.0000     0.2040     0.2040
    225       225      18       2996.07        109.36     966651.33      0.53476      1.19863     1.0000     0.2130     0.2130
    226       226       3       3118.18        175.01    1252650.12      0.65015     -0.33450     1.0000     0.6880     0.6880
    226       226       6       3129.10        175.01    1102565.99      0.78086      0.20809     1.0000     0.5410     0.5410
    226       226       9       3042.94        175.01    1001290.06      0.59912      0.73948     1.0000     0.3660     0.3660
    226       226      12       3023.71        175.01     962654.90      1.36826      1.03971     1.0000     0.2480     0.2480
    226       226      15       3018.37        175.01    1174378.28      1.04411     -0.13461     1.0000     0.6310     0.6310
    226       226      18       2993.58        175.01    1113772.69      0.88690      0.24702     1.0000     0.4750     0.4750
    227       227       3       3291.82         91.39     779493.64      0.80457      1.25317     1.0000     0.3910     0.3910
    227       227       6       3171.32         91.39     857556.63      1.96910      1.26219     1.0000     0.2650     0.2650
    227       227       9       3170.53         91.39     682885.08      2.46828      2.32257     1.0000     0.0610     0.0610
    227       227      12       3101.85         91.39     973125.24      2.34587      0.98221     1.0000     0.2940     0.2940
    227       227      15       3120.28         91.39    1074389.69      1.73214      0.46586     1.0000     0.4170     0.4170
    227       227      18       3112.13         91.39    1116950.18      1.69842      0.22647     1.0000     0.4560     0.4560
    228       228       3       3179.11        269.03    2178024.87      0.10012     -3.36473     1.0000     0.9800     0.9800
    228       228       6       3142.84        269.03    1560719.42      0.10975     -1.72192     1.0000     0.8920     0.8920
    228       228       9       3174.42        269.03    1403448.77      0.60470     -1.19235     1.0000     0.8420     0.8420
    228       228      12       3153.28        269.03    1256286.51      0.35312     -0.57296     1.0000     0.6970     0.6970
    228       228      15       3103.03        269.03    1168178.73      0.63238     -0.09738     1.0000     0.5810     0.5810
    228       228      18       3064.21        269.03    1087308.47      0.75587      0.41820     1.0000     0.3960     0.3960
    229       229       3       3277.37        194.68     542992.63      1.21513      2.03408     1.0000     0.1810     0.1810
    229       229       6       3242.05        194.68     782723.30      2.02080      1.57551     1.0000     0.1870     0.1870
    229       229       9       3188.93        194.68     943033.59      1.78361      1.05356     1.0000     0.2780     0.2780
    229       229      12       3140.93        194.68     940215.06      1.77706      1.16296     1.0000     0.2430     0.2430
    229       229      15       3127.03        194.68    1032326.00      1.72192      0.71846     1.0000     0.3290     0.3290
    229       229      18       3108.64        194.68    1026522.10      2.22611      0.81138     1.0000     0.3360     0.3360
    230       230       3       3184.91        254.00     951851.00      0.21102      0.68405     1.0000     0.4460     0.4460
    230       230       6       3180.66        254.00    1225145.38      0.76302     -0.27688     1.0000     0.6470     0.6470
    230       230       9       3158.21        254.00    1096218.36      0.78427      0.30632     1.0000     0.4630     0.4630
    230       230      12       3180.11        254.00    1074801.84      1.19110      0.45970     1.0000     0.3990     0.3990
    230       230      15       3137.67        254.00    1085124.34      2.14583      0.40139     1.0000     0.4480     0.4480
    230       230      18       3109.21        254.00    1045871.47      2.45641      0.68622     1.0000     0.3040     0.3040
    231       231       3       3164.79         92.50     612238.79      0.34091      1.80544     1.0000     0.2290     0.2290
    231       231       6       3126.40         92.50     917478.65      0.26549      0.98778     1.0000     0.3250     0.3250
    231       231       9       3154.95         92.50    1032877.10      1.03553      0.58446     1.0000     0.4330     0.4330
    231       231      12       3123.08         92.50     983916.24      1.60358      0.92294     1.0000     0.2910     0.2910
    231       231      15       3098.44         92.50     959020.59      2.05605      1.15869     1.0000     0.2060     0.2060
    231       231      18       3081.57         92.50    1094530.57      1.59555      0.37148     1.0000     0.4250     0.4250
    232       232       3       3164.79         88.33     612238.79      0.34091      1.80544     1.0000     0.2260     0.2260
    232       232       6       3126.40         88.33     917478.65      0.26549      0.98778     1.0000     0.3250     0.3250
    232       232       9       3179.03         88.33     989483.04      0.85752      0.82698     1.0000     0.3400     0.3400
    232       232      12       3132.94         88.33     909990.09      1.42432      1.32896     1.0000     0.2120     0.2120
    232       232      15       3088.42         88.33     968677.70      2.13387      1.10070     1.0000     0.2370     0.2370
    232       232      18       3081.57         88.33    1094530.57      1.59555      0.37148     1.0000     0.4430     0.4430
    233       233       3       3286.66         89.63     804751.72      0.74722      1.16977     1.0000     0.3480     0.3480
    233       233       6       3338.29         89.63    1025777.88      0.70239      0.55786     1.0000     0.4210     0.4210
    233       233       9       3239.38         89.63    1054819.53      1.82810      0.50827     1.0000     0.4540     0.4540
    233       233      12       3315.40         89.63    1209692.33      1.00408     -0.27663     1.0000     0.6480     0.6480
    233       233      15       3257.61         89.63    1183574.60      1.48739     -0.14659     1.0000     0.5880     0.5880
    233       233      18       3290.90         89.63    1098544.50      1.32936      0.38876     1.0000     0.4060     0.4060
    234       234       3       3714.36        103.43     917791.55      1.09178      0.79651     1.0000     0.4650     0.4650
    234       234       6       3500.51        103.43    1173663.27      0.28954     -0.06133     1.0000     0.6110     0.6110
    234       234       9       3468.05        103.43    1194559.00      1.03346     -0.17338     1.0000     0.6180     0.6180
    234       234      12       3357.70        103.43    1367646.98      0.19911     -1.13887     1.0000     0.8430     0.8430
    234       234      15       3418.58        103.43    1335731.68      0.75817     -1.05479     1.0000     0.8130     0.8130
    234       234      18       3396.88        103.43    1236222.19      1.01868     -0.49635     1.0000     0.6970     0.6970
    235       235       3       3280.46        139.82     768654.89      0.62416      1.28896     1.0000     0.3550     0.3550
    235       235       6       3255.22        139.82    1092751.94      0.99090      0.27744     1.0000     0.4950     0.4950
    235       235       9       3205.60        139.82    1224652.20      1.07371     -0.32018     1.0000     0.6370     0.6370
    235       235      12       3247.81        139.82    1114857.06      1.34296      0.24105     1.0000     0.4860     0.4860
    235       235      15       3254.04        139.82    1390389.76      0.68017     -1.38103     1.0000     0.8630     0.8630
    235       235      18       3232.56        139.82    1330566.75      1.22375     -1.10288     1.0000     0.8290     0.8290
    236       236       3       3550.28        883.84     351758.91      0.23950      2.66553     1.0000     0.1070     0.1070
    236       236       6       3487.76        883.84     393834.82      0.01110      3.20376     1.0000     0.0130     0.0130
    236       236       9       3443.65        883.84     628066.48      0.62776      2.58997     1.0000     0.0300     0.0300
    236       236      12       3429.72        883.84    1021251.36      0.29644      0.75202     1.0000     0.3050     0.3050
    236       236      15       3331.62        883.84     959155.72      0.07108      1.19293     1.0000     0.2170     0.2170
    236       236      18       3360.96        883.84    1039980.42      0.86323      0.76526     1.0000     0.3070     0.3070
    237       237       3       3287.29        122.13    1324426.79      0.57403     -0.54618     1.0000     0.7310     0.7310
    237       237       6       3220.16        122.13    1041009.25      0.11898      0.49408     1.0000     0.4600     0.4600
    237       237       9       3270.07        122.13    1387174.83      0.13314     -1.11296     1.0000     0.8070     0.8070
    237       237      12       3318.21        122.13    1531612.40      1.05761     -2.03392     1.0000     0.9300     0.9300
    237       237      15       3315.04        122.13    1473796.89      0.48939     -1.87888     1.0000     0.9230     0.9230
    237       237      18       3350.75        122.13    1472891.04      0.19269     -2.01786     1.0000     0.9490     0.9490
    238       238       3       3714.36        210.96     917791.55      1.09178      0.79651     1.0000     0.4730     0.4730
    238       238       6       3568.17        210.96     959750.47      1.34369      0.83431     1.0000     0.3870     0.3870
    238       238       9       3468.05        210.96    1194559.00      1.03346     -0.17338     1.0000     0.6120     0.6120
    238       238      12       3419.21        210.96    1326284.02      0.04530     -0.91308     1.0000     0.7920     0.7920
    238       238      15       3507.76        210.96    1223068.62      0.41678     -0.38232     1.0000     0.6660     0.6660
    238       238      18       3536.41        210.96    1222029.96      0.89123     -0.40511     1.0000     0.6530     0.6530
    239       239       3       3594.51        186.85    1605269.14      0.45629     -1.47351     1.0000     0.8490     0.8490
    239       239       6       3529.84        186.85    1923183.45      0.10589     -3.19952     1.0000     0.9840     0.9840
    239       239       9       3477.09        186.85    1604308.89      0.17095     -2.17214     1.0000     0.9530     0.9530
    239       239      12       3484.86        186.85    1425457.83      0.47126     -1.45445     1.0000     0.8850     0.8850
    239       239      15       3501.91        186.85    1495890.86      1.78339     -2.01075     1.0000     0.9510     0.9510
    239       239      18       3504.59        186.85    1418007.52      2.50002     -1.66502     1.0000     0.9150     0.9150
    240       240       3       3714.36        107.54     917791.55      1.09178      0.79651     1.0000     0.4670     0.4670
    240       240       6       3568.17        107.54     959750.47      1.34369      0.83431     1.0000     0.3660     0.3660
    240       240       9       3468.05        107.54    1194559.00      1.03346     -0.17338     1.0000     0.6310     0.6310
    240       240      12       3628.04        107.54    1085975.51      0.64891      0.39871     1.0000     0.3990     0.3990
    240       240      15       3605.91        107.54    1109753.41      0.07951      0.29404     1.0000     0.4590     0.4590
    240       240      18       3596.14        107.54    1235231.06      0.02429     -0.48998     1.0000     0.6700     0.6700
    241       241       3       3547.11        251.38    1240331.54      0.87179     -0.26850     1.0000     0.6650     0.6650
    241       241       6       3474.03        251.38    1201291.47      0.86643     -0.17701     1.0000     0.6410     0.6410
    241       241       9       3412.47        251.38     984455.49      0.95544      0.85150     1.0000     0.3110     0.3110
    241       241      12       3517.99        251.38    1020581.96      1.64022      0.75568     1.0000     0.3580     0.3580
    241       241      15       3547.80        251.38     987256.27      2.09302      1.02520     1.0000     0.2410     0.2410
    241       241      18       3527.47        251.38    1227114.88      1.95946     -0.43780     1.0000     0.6830     0.6830
    242       242       3       3632.60        140.38    1792384.54      1.22851     -2.09136     1.0000     0.9330     0.9330
    242       242       6       3621.74        140.38    2082440.08      0.98611     -3.86632     1.0000     0.9920     0.9920
    242       242       9       3631.92        140.38    2056435.20      0.07600     -4.37762     1.0000     0.9990     0.9990
    242       242      12       3634.52        140.38    1781611.52      0.39976     -3.39861     1.0000     0.9910     0.9910
    242       242      15       3641.99        140.38    1662804.71      1.14147     -3.00703     1.0000     0.9950     0.9950
    242       242      18       3635.97        140.38    1576178.73      1.49790     -2.68188     1.0000     0.9840     0.9840
    243       243       3       3632.60        176.42    1792384.54      1.22851     -2.09136     1.0000     0.9120     0.9120
    243       243       6       3637.35        176.42    1945851.63      0.43781     -3.29443     1.0000     0.9840     0.9840
    243       243       9       3650.87        176.42    1655463.29      1.15536     -2.42168     1.0000     0.9640     0.9640
    243       243      12       3698.26        176.42    1929694.71      1.25041     -4.20696     1.0000     0.9990     0.9990
    243       243      15       3739.09        176.42    1734880.02      1.82769     -3.43724     1.0000     0.9960     0.9960
    243       243      18       3757.20        176.42    1635088.66      2.30409     -3.06061     1.0000     0.9930     0.9930
    244       244       3       3563.24         61.75    1192234.18      0.94775     -0.10969     1.0000     0.6530     0.6530
    244       244       6       3616.99         61.75     999157.38      1.94133      0.66932     1.0000     0.4080     0.4080
    244       244       9       3690.16         61.75    1021107.73      2.14548      0.67271     1.0000     0.3910     0.3910
    244       244      12       3642.75         61.75    1066639.37      2.15510      0.50426     1.0000     0.3960     0.3960
    244       244      15       3629.76         61.75    1165716.67      2.11549     -0.04000     1.0000     0.5600     0.5600
    244       244      18       3658.39         61.75    1360223.32      1.42048     -1.29354     1.0000     0.8530     0.8530
    245       245       3       3568.56        184.66      91248.74      0.01382      3.52573     1.0000     0.0040     0.0040
    245       245       6       3600.77        184.66     966754.04      1.27016      0.80499     1.0000     0.3770     0.3770
    245       245       9       3676.52        184.66     770011.33      1.58749      1.89756     1.0000     0.0800     0.0800
    245       245      12       3725.64        184.66     661028.46      1.77797      2.71839     1.0000     0.0210     0.0210
    245       245      15       3690.87        184.66     802568.98      1.61033      2.12757     1.0000     0.0550     0.0550
    245       245      18       3715.00        184.66     781268.84      1.40321      2.42848     1.0000     0.0270     0.0270
    246       246       3       3729.55         91.39    1855120.48      1.25053     -2.29851     1.0000     0.9310     0.9310
    246       246       6       3773.12         91.39    1802455.70      0.08560     -2.69404     1.0000     0.9630     0.9630
    246       246       9       3756.04         91.39    1748711.34      0.55089     -2.87654     1.0000     0.9770     0.9770
    246       246      12       3731.24         91.39    1663469.77      0.20027     -2.75370     1.0000     0.9810     0.9810
    246       246      15       3731.72         91.39    1532926.93      0.20050     -2.23181     1.0000     0.9520     0.9520
    246       246      18       3730.04         91.39    1585015.79      0.39592     -2.73869     1.0000     0.9860     0.9860
    247       247       3       3746.17        124.62    1799774.80      1.31738     -2.11576     1.0000     0.9120     0.9120
    247       247       6       3793.96        124.62    1449426.74      0.69774     -1.17463     1.0000     0.8190     0.8190
    247       247       9       3836.79        124.62    1497201.29      0.45995     -1.59996     1.0000     0.9040     0.9040
    247       247      12       3781.32        124.62    1582055.76      0.65947     -2.30928     1.0000     0.9620     0.9620
    247       247      15       3731.38        124.62    1621917.07      0.07800     -2.76298     1.0000     0.9880     0.9880
    247       247      18       3751.43        124.62    1509784.79      0.01238     -2.25505     1.0000     0.9680     0.9680
    248       248       3       3753.03         28.73    1095273.03      1.18095      0.21047     1.0000     0.5920     0.5920
    248       248       6       3766.97         28.73    1108786.14      1.12973      0.21031     1.0000     0.5320     0.5320
    248       248       9       3729.63         28.73    1964013.99      0.12880     -3.92679     1.0000     0.9980     0.9980
    248       248      12       3791.26         28.73    1726669.65      0.45024     -3.03454     1.0000     0.9880     0.9880
    248       248      15       3798.26         28.73    1623035.27      0.82318     -2.70371     1.0000     0.9820     0.9820
    248       248      18       3784.65         28.73    1596053.00      1.85047     -2.80965     1.0000     0.9880     0.9880
    249       249       3       3781.45        131.10     863725.26      1.42212      0.97504     1.0000     0.4430     0.4430
    249       249       6       3701.76        131.10    1957575.48      0.57568     -3.34352     1.0000     0.9860     0.9860
    249       249       9       3764.63        131.10    1678373.92      1.36966     -2.53343     1.0000     0.9720     0.9720
    249       249      12       3803.13        131.10    1495842.69      2.14020     -1.78308     1.0000     0.9200     0.9200
    249       249      15       3812.99        131.10    1694481.64      1.61482     -3.12726     1.0000     0.9900     0.9900
    249       249      18       3810.76        131.10    1545917.80      1.64051     -2.41969     1.0000     0.9700     0.9700
    250       250       3       3785.37        214.58    2173751.60      0.85953     -3.30176     1.0000     0.9730     0.9730
    250       250       6       3773.12        214.58    1802455.70      0.08560     -2.69404     1.0000     0.9600     0.9600
    250       250       9       3803.37        214.58    1466939.50      0.41819     -1.45335     1.0000     0.8880     0.8880
    250       250      12       3785.86        214.58    1610416.00      0.25995     -2.40425     1.0000     0.9690     0.9690
    250       250      15       3815.77        214.58    1481451.41      0.27189     -1.86438     1.0000     0.9460     0.9460
    250       250      18       3792.52        214.58    1548083.60      1.48297     -2.43352     1.0000     0.9720     0.9720
    251       251       3       3746.17          1.26    1799774.80      1.31738     -2.11576     1.0000     0.9180     0.9180
    251       251       6       3793.96          1.26    1449426.74      0.69774     -1.17463     1.0000     0.8340     0.8340
    251       251       9       3836.79          1.26    1497201.29      0.45995     -1.59996     1.0000     0.9090     0.9090
    251       251      12       3872.15          1.26    1455663.19      0.10869     -1.56524     1.0000     0.9110     0.9110
    251       251      15       3832.79          1.26    1528531.41      0.59765     -2.14348     1.0000     0.9570     0.9570
    251       251      18       3823.30          1.26    1521762.57      0.25541     -2.26546     1.0000     0.9700     0.9700
    252       252       3       3802.55        123.81     253648.05      0.02919      2.99519     1.0000     0.0530     0.0530
    252       252       6       3940.75        123.81    1129144.71      0.18518      0.15725     1.0000     0.5440     0.5440
    252       252       9       3888.96        123.81    1444911.77      0.77129     -1.34663     1.0000     0.8490     0.8490
    252       252      12       3918.77        123.81    1445594.75      0.04408     -1.51066     1.0000     0.8890     0.8890
    252       252      15       3875.49        123.81    1408611.85      0.86331     -1.43257     1.0000     0.8850     0.8850
    252       252      18       3835.06        123.81    1296646.23      1.02535     -0.82807     1.0000     0.7710     0.7710
    253       253       3       3936.47        448.52     238084.72      0.20158      3.04623     1.0000     0.0520     0.0520
    253       253       6       4071.67        448.52     281576.04      0.70711      3.68181     1.0000     0.0020     0.0020
    253       253       9       4006.62        448.52     362516.55      0.45698      3.89736     1.0000     0.0010     0.0010
    253       253      12       3943.62        448.52     659229.37      0.99155      2.75271     1.0000     0.0200     0.0200
    253       253      15       3910.12        448.52     722808.89      1.08134      2.63301     1.0000     0.0260     0.0260
    253       253      18       3872.78        448.52     709841.47      1.54094      2.91874     1.0000     0.0040     0.0040
    254       254       3       3852.78        217.66     121309.52      0.92735      3.42919     1.0000     0.0080     0.0080
    254       254       6       3870.30        217.66     696001.92      2.52594      1.95844     1.0000     0.1220     0.1220
    254       254       9       3867.19        217.66     743565.58      3.33140      2.05126     1.0000     0.0820     0.0820
    254       254      12       3861.60        217.66     741625.18      3.50261      2.30599     1.0000     0.0420     0.0420
    254       254      15       3857.02        217.66     953314.73      3.01912      1.26652     1.0000     0.1750     0.1750
    254       254      18       3830.26        217.66    1550637.17      1.56578     -2.44982     1.0000     0.9700     0.9700
    255       255       3       3895.51         30.96    1117625.61      1.25100      0.16179     1.0000     0.6170     0.6170
    255       255       6       3887.50         30.96     935790.72      2.58616      0.96130     1.0000     0.3370     0.3370
    255       255       9       3930.04         30.96     971701.36      2.59912      0.94598     1.0000     0.2900     0.2900
    255       255      12       3883.97         30.96     904779.46      3.16890      1.42143     1.0000     0.1780     0.1780
    255       255      15       3876.28         30.96    1070667.53      3.13243      0.57083     1.0000     0.3810     0.3810
    255       255      18       3820.20         30.96    1334188.85      2.37949     -1.06778     1.0000     0.8220     0.8220
    256       256       3       3895.51         47.96    1117625.61      1.25100      0.16179     1.0000     0.5980     0.5980
    256       256       6       3928.75         47.96     879614.92      2.24129      1.19490     1.0000     0.2740     0.2740
    256       256       9       3903.63         47.96     775064.85      2.95098      1.89865     1.0000     0.0940     0.0940
    256       256      12       3881.00         47.96    1046704.97      2.37202      0.65197     1.0000     0.3750     0.3750
    256       256      15       3876.28         47.96    1070667.53      3.13243      0.57083     1.0000     0.3700     0.3700
    256       256      18       3842.99         47.96    1326400.00      2.44554     -1.01805     1.0000     0.8100     0.8100
    257       257       3       3931.04        122.26     782133.19      0.71988      1.26203     1.0000     0.3480     0.3480
    257       257       6       3953.77        122.26    1136635.85      1.75948      0.12610     1.0000     0.5640     0.5640
    257       257       9       3930.04        122.26     971701.36      2.59912      0.94598     1.0000     0.3090     0.3090
    257       257      12       3922.42        122.26     940795.25      3.03018      1.22617     1.0000     0.1920     0.1920
    257       257      15       3876.28        122.26    1070667.53      3.13243      0.57083     1.0000     0.3960     0.3960
    257       257      18       3863.92        122.26    1324812.68      2.46802     -1.00791     1.0000     0.8080     0.8080
    258       258       3       3926.45         66.05     663473.69      1.94734      1.65117     1.0000     0.2930     0.2930
    258       258       6       3939.49         66.05     615427.57      2.63023      2.29351     1.0000     0.0850     0.0850
    258       258       9       3903.63         66.05     775064.85      2.95098      1.89865     1.0000     0.0900     0.0900
    258       258      12       3892.90         66.05     910321.77      3.18077      1.39138     1.0000     0.1720     0.1720
    258       258      15       3878.55         66.05    1009031.04      2.87513      0.93623     1.0000     0.2870     0.2870
    258       258      18       3873.41         66.05    1277018.85      2.13915     -0.70275     1.0000     0.7200     0.7200
    259       259       3       3959.14         51.27     667701.53      1.59351      1.63731     1.0000     0.2690     0.2690
    259       259       6       3938.18         51.27     666479.71      2.41436      2.08121     1.0000     0.1000     0.1000
    259       259       9       3907.15         51.27     719809.14      2.60235      2.16635     1.0000     0.0760     0.0760
    259       259      12       3883.16         51.27     790356.31      3.39026      2.04179     1.0000     0.0860     0.0860
    259       259      15       3878.55         51.27    1009031.04      2.87513      0.93623     1.0000     0.2810     0.2810
    259       259      18       3882.54         51.27    1273243.49      2.19159     -0.67864     1.0000     0.7290     0.7290
    260       260       3       3968.87        183.84     510055.23      0.94583      2.15431     1.0000     0.1980     0.1980
    260       260       6       3897.51        183.84     524525.47      1.04533      2.67152     1.0000     0.0530     0.0530
    260       260       9       3896.26        183.84     701181.05      2.04547      2.25660     1.0000     0.0570     0.0570
    260       260      12       3869.69        183.84    1403508.45      1.73095     -1.28248     1.0000     0.8530     0.8530
    260       260      15       3874.53        183.84    1434955.43      1.13992     -1.58874     1.0000     0.8980     0.8980
    260       260      18       3850.61        183.84    1467194.45      1.62217     -1.91703     1.0000     0.9510     0.9510
    261       261       3       3959.14         17.93     667701.53      1.59351      1.63731     1.0000     0.2550     0.2550
    261       261       6       3938.18         17.93     666479.71      2.41436      2.08121     1.0000     0.1080     0.1080
    261       261       9       3907.15         17.93     719809.14      2.60235      2.16635     1.0000     0.0680     0.0680
    261       261      12       3883.16         17.93     790356.31      3.39026      2.04179     1.0000     0.0840     0.0840
    261       261      15       3890.81         17.93     867897.36      3.14766      1.77289     1.0000     0.0980     0.0980
    261       261      18       3882.54         17.93    1273243.49      2.19159     -0.67864     1.0000     0.7360     0.7360
    262       262       3       3936.09         30.96    1098691.49      0.94658      0.22388     1.0000     0.5940     0.5940
    262       262       6       3953.77         30.96    1136635.85      1.75948      0.12610     1.0000     0.5570     0.5570
    262       262       9       3984.82         30.96     937046.53      2.09315      1.11388     1.0000     0.2720     0.2720
    262       262      12       3983.34         30.96     883675.49      2.61215      1.53585     1.0000     0.1350     0.1350
    262       262      15       3927.40         30.96     911036.38      3.47470      1.51716     1.0000     0.1580     0.1580
    262       262      18       3941.58         30.96    1112914.66      2.78093      0.34508     1.0000     0.4280     0.4280
    263       263       3       4164.69        162.38    1407403.76      0.57397     -0.78854     1.0000     0.7640     0.7640
    263       263       6       4127.81        162.38    1180716.90      0.25383     -0.05721     1.0000     0.6000     0.6000
    263       263       9       4178.80        162.38     947005.16      0.15254      1.06563     1.0000     0.2920     0.2920
    263       263      12       4202.03        162.38     835888.40      0.31153      1.79493     1.0000     0.0930     0.0930
    263       263      15       4193.68        162.38     765662.91      0.56674      2.37896     1.0000     0.0360     0.0360
    263       263      18       4160.37        162.38    1198829.29      0.56797     -0.20350     1.0000     0.6030     0.6030
    264       264       3       4044.15         71.61    1777901.38      0.17186     -2.00358     1.0000     0.9090     0.9090
    264       264       6       3951.26         71.61    1194883.89      0.20153     -0.11613     1.0000     0.6350     0.6350
    264       264       9       3921.32         71.61     949154.24      0.18649      1.05522     1.0000     0.2550     0.2550
    264       264      12       3918.77         71.61    1445594.75      0.04408     -1.51066     1.0000     0.8980     0.8980
    264       264      15       3958.90         71.61    1475421.28      0.08112     -1.82863     1.0000     0.9320     0.9320
    264       264      18       3975.71         71.61    1372456.14      0.19941     -1.31212     1.0000     0.8530     0.8530
    265       265       3       4078.95          4.80    1754301.00      0.24957     -1.92618     1.0000     0.8980     0.8980
    265       265       6       4038.38          4.80    1151871.98      0.02117      0.06274     1.0000     0.5900     0.5900
    265       265       9       4064.88          4.80     965924.31      0.24495      0.97397     1.0000     0.2850     0.2850
