#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
    160       160      15        235.01         60.86     993617.58      0.69943     -1.07223     1.0000     0.8200     0.8200
    161       161       3       1109.02        143.00     570173.42      0.08124      1.36260     1.0000     0.3900     0.3900
    161       161       6       1110.12        143.00     459664.72      0.51852      2.33346     1.0000     0.0700     0.0700
    161       161       9       1066.51        143.00     576693.69      1.10763      1.97135     1.0000     0.1200     0.1200
    161       161      12       1046.36        143.00     500425.42      1.23130      2.75102     1.0000     0.0100     0.0100
    161       161      15       1030.25        143.00     742281.52      0.70165      1.11843     1.0000     0.2100     0.2100
    162       162       3       1643.22        189.02     537431.81      0.17655      1.40265     1.0000     0.2900     0.2900
    162       162       6       1666.64        189.02     806221.39      0.24704      0.24109     1.0000     0.5200     0.5200
    162       162       9       1608.07        189.02    1016769.94      0.93712     -1.12225     1.0000     0.8500     0.8500
    162       162      12       1612.15        189.02     950020.49      0.50931     -0.75807     1.0000     0.7300     0.7300
    162       162      15       1583.49        189.02     946418.36      0.28187     -0.79953     1.0000     0.7500     0.7500
    163       163       3       1643.22        179.43     537431.81      0.17655      1.40265     1.0000     0.2400     0.2400
    163       163       6       1714.38        179.43     796459.29      0.26272      0.29693     1.0000     0.5600     0.5600
    163       163       9       1787.30        179.43     739644.02      0.14331      0.62816     1.0000     0.3900     0.3900
    163       163      12       1740.27        179.43     813277.83      0.46438      0.14307     1.0000     0.5400     0.5400
    163       163      15       1661.37        179.43     947610.76      0.30842     -0.80925     1.0000     0.7500     0.7500
    164       164       3       1961.44        129.11     419798.66      0.07534      1.89626     1.0000     0.2300     0.2300
    164       164       6       1868.84        129.11     783925.27      0.37981      0.28092     1.0000     0.4200     0.4200
    164       164       9       1830.33        129.11     807409.02      0.18405      0.16773     1.0000     0.4800     0.4800
    164       164      12       1849.11        129.11     863349.76      0.58322     -0.23765     1.0000     0.6300     0.6300
    164       164      15       1814.70        129.11     800168.85      0.77820      0.26543     1.0000     0.4400     0.4400
    165       165       3        539.38        163.12     597151.66      0.72955      1.19772     1.0000     0.4000     0.4000
    165       165       6        466.86        163.12     826752.74      0.12171      0.21817     1.0000     0.4400     0.4400
    165       165       9        413.35        163.12     881325.81      0.61607     -0.12616     1.0000     0.5500     0.5500
    165       165      12        436.85        163.12     859331.42      0.16700      0.04634     1.0000     0.6000     0.6000
    165       165      15        535.23        163.12     842449.17      0.26217      0.21269     1.0000     0.4400     0.4400
    166       166       3       1804.55        189.09     674588.55      0.97140      0.72441     1.0000     0.5000     0.5000
    166       166       6       1868.84        189.09     783925.27      0.37981      0.28092     1.0000     0.3900     0.3900
    166       166       9       1780.21        189.09     722199.66      0.60317      0.74668     1.0000     0.2900     0.2900
    166       166      12       1767.50        189.09     752173.89      0.07991      0.60767     1.0000     0.4500     0.4500
    166       166      15       1723.53        189.09     942847.77      0.15475     -0.92079     1.0000     0.7600     0.7600
    167       167       3        498.22         26.84     501723.38      0.17537      1.61790     1.0000     0.2200     0.2200
    167       167       6        551.19         26.84     537625.49      0.77573      1.85108     1.0000     0.1400     0.1400
    167       167       9        557.21         26.84     738485.04      0.59699      0.85008     1.0000     0.3400     0.3400
    167       167      12        625.66         26.84     745119.97      1.19328      0.92400     1.0000     0.2800     0.2800
    167       167      15        588.37         26.84     898971.47      0.43753     -0.20946     1.0000     0.5500     0.5500
    168       168       3        897.43        148.57     529292.90      0.12921      1.53400     1.0000     0.3000     0.3000
    168       168       6        850.61        148.57     942031.04      0.57904     -0.34783     1.0000     0.6300     0.6300
    168       168       9        835.53        148.57     776006.57      0.51306      0.66259     1.0000     0.3900     0.3900
    168       168      12        856.80        148.57     771237.14      0.22295      0.80317     1.0000     0.3000     0.3000
    168       168      15        811.97        148.57     795661.89      1.05095      0.65607     1.0000     0.3200     0.3200
    169       169       3         39.64        257.01     535244.99      0.87361      1.44595     1.0000     0.2200     0.2200
    169       169       6         83.29        257.01     558678.88      2.24420      1.70130     1.0000     0.1300     0.1300
    169       169       9        121.35        257.01     875560.09      1.53550     -0.10041     1.0000     0.5900     0.5900
    169       169      12        149.40        257.01     933731.96      0.66549     -0.54018     1.0000     0.7100     0.7100
    169       169      15        178.13        257.01     967558.08      0.15492     -0.86267     1.0000     0.7300     0.7300
    170       170       3       1749.67        177.93      82810.04      1.64703      3.44616     1.0000     0.0100     0.0100
    170       170       6       1639.20        177.93     512323.30      1.91105      1.92221     1.0000     0.0800     0.0800
    170       170       9       1602.52        177.93     849391.24      1.05269     -0.00681     1.0000     0.6100     0.6100
    170       170      12       1605.18        177.93     753599.47      0.86293      0.70676     1.0000     0.3900     0.3900
    170       170      15       1624.56        177.93     788405.96      0.83318      0.48897     1.0000     0.3800     0.3800
    171       171       3        943.44        172.67     995649.52      0.34136     -0.48638     1.0000     0.7700     0.7700
    171       171       6        957.69        172.67     799671.87      0.51344      0.45984     1.0000     0.5200     0.5200
    171       171       9        966.15        172.67    1114000.74      0.89361     -1.47598     1.0000     0.9100     0.9100
    171       171      12        959.43        172.67     958385.20      1.03662     -0.53719     1.0000     0.7100     0.7100
    171       171      15        982.91        172.67     946477.37      0.79153     -0.47698     1.0000     0.6700     0.6700
    172       172       3       1379.65        184.26     369110.14      1.18722      2.19255     1.0000     0.1900     0.1900
    172       172       6       1535.85        184.26     525766.80      1.86268      1.84531     1.0000     0.1400     0.1400
    172       172       9       1510.94        184.26     612896.17      1.57598      1.56924     1.0000     0.1800     0.1800
    172       172      12       1434.75        184.26     731157.83      1.24897      0.97430     1.0000     0.2700     0.2700
    172       172      15       1394.95        184.26     776658.28      0.85523      0.70112     1.0000     0.2900     0.2900
    173       173       3        629.04        138.29     614715.89      0.69194      1.13088     1.0000     0.4600     0.4600
    173       173       6        592.47        138.29     909392.64      0.51219     -0.20488     1.0000     0.5600     0.5600
    173       173       9        617.48        138.29     792773.15      1.12830      0.51693     1.0000     0.4800     0.4800
    173       173      12        576.42        138.29     721269.10      1.84467      1.09694     1.0000     0.3100     0.3100
    173       173      15        587.35        138.29     770690.72      1.86064      0.80761     1.0000     0.2800     0.2800
    174       174       3        994.82        216.03     197370.33      0.21388      2.97395     1.0000     0.0200     0.0200
    174       174       6        916.59        216.03     522498.78      0.99172      1.98245     1.0000     0.1100     0.1100
    174       174       9        924.97        216.03     511378.58      0.63753      2.38083     1.0000     0.0400     0.0400
    174       174      12        959.58        216.03     725500.52      0.44683      1.13074     1.0000     0.3200     0.3200
    174       174      15        931.87        216.03     897453.65      1.53954     -0.11021     1.0000     0.6100     0.6100
    175       175       3       1749.67        210.08      82810.04      1.64703      3.44616     1.0000     0.0100     0.0100
    175       175       6       1620.22        210.08     234595.98      2.37377      3.51082     1.0000     0.0000     0.0000
    175       175       9       1552.53        210.08     735141.46      2.12704      0.75457     1.0000     0.4000     0.4000
    175       175      12       1541.63        210.08     749526.20      1.79245      0.73713     1.0000     0.3200     0.3200
    175       175      15       1504.10        210.08     813723.48      1.51104      0.28252     1.0000     0.4600     0.4600
    176       176       3        503.86        172.17    1313347.61      0.06454     -1.95574     1.0000     0.9200     0.9200
    176       176       6        482.81        172.17     983547.13      0.61362     -0.66078     1.0000     0.8000     0.8000
    176       176       9        488.00        172.17     911157.02      1.20534     -0.27310     1.0000     0.6500     0.6500
    176       176      12        503.71        172.17     787703.16      1.38722      0.59302     1.0000     0.3700     0.3700
    176       176      15        483.63        172.17     830222.44      1.61353      0.28329     1.0000     0.5300     0.5300
    177       177       3        994.82        277.98     197370.33      0.21388      2.97395     1.0000     0.0500     0.0500
    177       177       6       1115.57        277.98     729868.53      0.03756      0.85257     1.0000     0.4100     0.4100
    177       177       9       1068.22        277.98     652846.60      0.18258      1.48509     1.0000     0.1600     0.1600
    177       177      12       1056.84        277.98     965880.87      1.17311     -0.57487     1.0000     0.7100     0.7100
    177       177      15       1024.18        277.98     887584.94      1.48680     -0.01685     1.0000     0.5900     0.5900
    178       178       3        539.56        104.59     164540.27      1.13342      3.10254     1.0000     0.0200     0.0200
    178       178       6        552.45        104.59     911309.24      0.51928     -0.23526     1.0000     0.6400     0.6400
    178       178       9        539.65        104.59     779437.33      0.61976      0.58370     1.0000     0.4600     0.4600
    178       178      12        518.13        104.59     772384.33      0.64151      0.70453     1.0000     0.2700     0.2700
    178       178      15        527.88        104.59     785228.34      1.29521      0.66813     1.0000     0.3800     0.3800
    179       179       3        582.98        151.23     278731.76      0.74185      2.60451     1.0000     0.0900     0.0900
    179       179       6        565.99        151.23     429809.76      1.20992      2.46233     1.0000     0.0800     0.0800
    179       179       9        597.40        151.23     816198.39      0.61412      0.36515     1.0000     0.4500     0.4500
    179       179      12        613.56        151.23     801919.82      0.85711      0.51215     1.0000     0.4600     0.4600
    179       179      15        597.10        151.23     759012.08      1.51390      0.90020     1.0000     0.3000     0.3000
    180       180       3        517.19        146.17     685242.76      0.34087      0.80985     1.0000     0.4900     0.4900
    180       180       6        502.90        146.17     656912.93      1.47490      1.18508     1.0000     0.3300     0.3300
    180       180       9        503.52        146.17     901058.53      0.99280     -0.20741     1.0000     0.6100     0.6100
    180       180      12        530.74        146.17     835450.23      1.14152      0.24546     1.0000     0.5200     0.5200
    180       180      15        489.92        146.17     847706.74      1.32717      0.17085     1.0000     0.5600     0.5600
    181       181       3        387.11        101.32     692678.46      1.14274      0.75205     1.0000     0.5400     0.5400
    181       181       6        394.68        101.32     530361.30      2.34629      1.86730     1.0000     0.1600     0.1600
    181       181       9        396.08        101.32     786043.88      1.64165      0.49871     1.0000     0.4800     0.4800
    181       181      12        404.16        101.32     902861.05      1.27716     -0.29923     1.0000     0.5600     0.5600
    181       181      15        427.25        101.32     834757.99      1.54068      0.24704     1.0000     0.4200     0.4200
    182       182       3       1074.09         50.89    1659201.62      0.76087     -3.34443     1.0000     0.9800     0.9800
    182       182       6       1016.01         50.89    1188257.20      1.07585     -1.65970     1.0000     0.9000     0.9000
    182       182       9       1017.64         50.89     981169.52      1.47595     -0.61133     1.0000     0.7800     0.7800
    182       182      12       1060.94         50.89    1061084.24      0.82588     -1.25514     1.0000     0.8400     0.8400
    182       182      15       1037.33         50.89     962302.35      0.95432     -0.60063     1.0000     0.7900     0.7900
    183       183       3       1306.59        231.71    1078087.75      0.08933     -0.94691     1.0000     0.7700     0.7700
    183       183       6       1251.03        231.71    1221301.15      1.30915     -1.89426     1.0000     0.9600     0.9600
    183       183       9       1168.33        231.71    1051464.20      0.80853     -1.11380     1.0000     0.7400     0.7400
    183       183      12       1108.57        231.71    1047200.36      0.75924     -1.15593     1.0000     0.8800     0.8800
    183       183      15       1068.80        231.71     957593.61      1.09083     -0.56384     1.0000     0.7500     0.7500
    184       184       3        695.91        115.88     470209.28      0.91992      1.77232     1.0000     0.3000     0.3000
    184       184       6        725.07        115.88     416945.10      1.95123      2.54246     1.0000     0.0400     0.0400
    184       184       9        699.26        115.88     571694.47      1.67407      1.96312     1.0000     0.1100     0.1100
    184       184      12        689.87        115.88     780461.15      1.34921      0.68870     1.0000     0.3200     0.3200
    184       184      15        650.12        115.88     773806.59      1.38057      0.80561     1.0000     0.2900     0.2900
    185       185       3        410.49         86.93    1017811.95      0.10026     -0.69130     1.0000     0.7900     0.7900
    185       185       6        389.27         86.93    1074724.25      0.51324     -1.19693     1.0000     0.8000     0.8000
    185       185       9        374.52         86.93     900825.76      0.52861     -0.25404     1.0000     0.7100     0.7100
    185       185      12        336.26         86.93     801632.75      0.76015      0.43132     1.0000     0.4100     0.4100
    185       185      15        286.17         86.93     792387.14      1.38885      0.54597     1.0000     0.4500     0.4500
    186       186       3        127.25        186.70    1068838.95      0.82298     -0.92778     1.0000     0.7000     0.7000
    186       186       6        119.42        186.70     711999.62      1.28516      0.83644     1.0000     0.4100     0.4100
    186       186       9        142.11        186.70     663421.55      2.40543      1.29374     1.0000     0.2500     0.2500
    186       186      12        189.60        186.70     838227.10      1.72606      0.16219     1.0000     0.4400     0.4400
    186       186      15        221.52        186.70     947300.80      0.78321     -0.69977     1.0000     0.7100     0.7100
    187       187       3       1783.48        662.41     761573.16      0.88577      0.32435     1.0000     0.5000     0.5000
    187       187       6       1545.04        662.41     878523.20      0.80652     -0.17248     1.0000     0.6300     0.6300
    187       187       9       1556.77        662.41    1001775.81      2.37701     -1.02233     1.0000     0.8000     0.8000
    187       187      12       1524.55        662.41     971256.76      2.09217     -0.91644     1.0000     0.7000     0.7000
    187       187      15       1446.14        662.41     902397.12      2.08266     -0.30537     1.0000     0.6000     0.6000
    188       188       3        971.21         23.75     159661.18      0.25769      3.13533     1.0000     0.0100     0.0100
    188       188       6        961.80         23.75     670735.41      0.17325      1.16814     1.0000     0.2300     0.2300
    188       188       9        981.07         23.75     962191.10      1.51672     -0.50439     1.0000     0.6700     0.6700
    188       188      12        982.47         23.75     964006.06      0.86717     -0.56147     1.0000     0.6800     0.6800
    188       188      15        970.87         23.75     960016.31      0.91744     -0.60015     1.0000     0.7200     0.7200
    189       189       3        539.38        172.47     597151.66      0.72955      1.19772     1.0000     0.3800     0.3800
    189       189       6        488.32        172.47     792159.81      0.43380      0.42997     1.0000     0.4700     0.4700
    189       189       9        570.12        172.47     740092.47      0.57739      0.85827     1.0000     0.3100     0.3100
    189       189      12        657.75        172.47     726239.34      0.93364      1.08040     1.0000     0.2500     0.2500
    189       189      15        605.14        172.47     824316.08      0.20006      0.38244     1.0000     0.4800     0.4800
    190       190       3       1339.68        154.45     166026.57      1.12767      3.09183     1.0000     0.0300     0.0300
    190       190       6       1251.03        154.45    1221301.15      1.30915     -1.89426     1.0000     0.9000     0.9000
    190       190       9       1168.33        154.45    1051464.20      0.80853     -1.11380     1.0000     0.8600     0.8600
    190       190      12       1108.57        154.45    1047200.36      0.75924     -1.15593     1.0000     0.8600     0.8600
    190       190      15       1122.11        154.45     983321.53      1.30874     -0.76485     1.0000     0.7300     0.7300
    191       191       3       2063.42        801.95     765829.40      0.91512      0.23308     1.0000     0.6000     0.6000
    191       191       6       2048.07        801.95     559318.79      1.62773      1.52442     1.0000     0.2200     0.2200
    191       191       9       2075.66        801.95     468612.15      2.42198      2.40488     1.0000     0.0300     0.0300
    191       191      12       1869.11        801.95     866795.09      2.69032     -0.26384     1.0000     0.6800     0.6800
    191       191      15       1914.07        801.95     803830.26      2.85245      0.23499     1.0000     0.4800     0.4800
    192       192       3        443.71         93.01     424069.47      0.96727      1.95227     1.0000     0.1800     0.1800
    192       192       6        452.89         93.01     974340.55      0.06534     -0.60917     1.0000     0.6700     0.6700
    192       192       9        453.56         93.01     958441.93      0.85745     -0.60588     1.0000     0.7600     0.7600
    192       192      12        448.87         93.01     913616.54      1.36115     -0.35041     1.0000     0.6100     0.6100
    192       192      15        483.21         93.01     832622.17      1.90926      0.26411     1.0000     0.5000     0.5000
    193       193       3        874.30        130.67     785297.94      1.14657      0.42492     1.0000     0.5800     0.5800
    193       193       6        904.93        130.67     952703.77      0.25987     -0.38082     1.0000     0.6600     0.6600
    193       193       9        900.06        130.67     776552.17      0.13285      0.68371     1.0000     0.3500     0.3500
    193       193      12        845.73        130.67     679365.64      0.22406      1.43705     1.0000     0.1400     0.1400
    193       193      15        817.99        130.67     901693.41      1.06718     -0.17840     1.0000     0.6200     0.6200
    194       194       3       1074.09         42.52    1659201.62      0.76087     -3.34443     1.0000     0.9600     0.9600
    194       194       6       1153.45         42.52    1100159.08      1.13746     -1.22502     1.0000     0.8600     0.8600
    194       194       9       1168.33         42.52    1051464.20      0.80853     -1.11380     1.0000     0.7900     0.7900
    194       194      12       1108.57         42.52    1047200.36      0.75924     -1.15593     1.0000     0.8400     0.8400
    194       194      15       1068.80         42.52     957593.61      1.09083     -0.56384     1.0000     0.6800     0.6800
    195       195       3       1012.43        181.07     486246.36      0.92928      1.72536     1.0000     0.3000     0.3000
    195       195       6       1027.40        181.07    1236525.84      0.03257     -1.92424     1.0000     0.9000     0.9000
    195       195       9        966.15        181.07    1114000.74      0.89361     -1.47598     1.0000     0.8900     0.8900
    195       195      12       1023.28        181.07     970494.84      1.19657     -0.60784     1.0000     0.7500     0.7500
    195       195      15       1064.43        181.07     962543.01      0.95178     -0.60251     1.0000     0.7700     0.7700
    196       196       3        866.42        234.54    1109496.74      0.03211     -0.97959     1.0000     0.8400     0.8400
    196       196       6        912.18        234.54     914504.92      0.41051     -0.17098     1.0000     0.5400     0.5400
    196       196       9        900.06        234.54     776552.17      0.13285      0.68371     1.0000     0.3700     0.3700
    196       196      12        857.41        234.54     718138.43      0.50891      1.18347     1.0000     0.2700     0.2700
    196       196      15        856.00        234.54     891372.89      1.00753     -0.06259     1.0000     0.5700     0.5700
    197       197       3        994.85         23.75     208573.12      0.50599      2.92552     1.0000     0.0600     0.0600
    197       197       6       1016.01         23.75    1188257.20      1.07585     -1.65970     1.0000     0.8200     0.8200
    197       197       9        979.06         23.75    1115580.91      0.87653     -1.48610     1.0000     0.8900     0.8900
    197       197      12       1023.28         23.75     970494.84      1.19657     -0.60784     1.0000     0.7000     0.7000
    197       197      15       1034.44         23.75     957281.87      1.07218     -0.56140     1.0000     0.7000     0.7000
    198       198       3       2218.43        197.81      57899.54      1.44753      3.55531     1.0000     0.0000     0.0000
    198       198       6       2346.59        197.81     540290.28      1.61934      1.56919     1.0000     0.2100     0.2100
    198       198       9       2361.47        197.81     469124.38      2.27289      2.33207     1.0000     0.1100     0.1100
    198       198      12       2382.31        197.81     548585.70      2.43306      1.98012     1.0000     0.0800     0.0800
    198       198      15       2215.70        197.81     568521.78      2.40786      2.09512     1.0000     0.0100     0.0100
    199       199       3       2741.70        242.26     431058.74      0.99263      1.71496     1.0000     0.2300     0.2300
    199       199       6       2569.23        242.26     334053.65      1.78183      2.82256     1.0000     0.0400     0.0400
    199       199       9       2434.68        242.26     452649.66      2.14186      2.44872     1.0000     0.0400     0.0400
    199       199      12       2452.93        242.26     536407.43      2.37895      2.07661     1.0000     0.0300     0.0300
    199       199      15       2311.02        242.26     579969.04      2.58982      1.89324     1.0000     0.1200     0.1200
    200       200       3        134.56         55.80    1237530.53      0.38886     -1.67822     1.0000     0.8400     0.8400
    200       200       6        125.46         55.80     969433.82      0.55041     -0.61571     1.0000     0.6800     0.6800
    200       200       9        126.06         55.80     948170.11      1.05562     -0.57760     1.0000     0.7400     0.7400
    200       200      12        175.69         55.80     935652.15      0.53993     -0.55430     1.0000     0.6200     0.6200
    200       200      15        202.19         55.80     918621.59      0.57377     -0.46914     1.0000     0.7400     0.7400
    201       201       3       1111.72        153.20     787102.23      0.06782      0.42499     1.0000     0.5700     0.5700
    201       201       6       1154.20        153.20     775975.97      0.06563      0.56590     1.0000     0.4500     0.4500
    201       201       9       1043.84        153.20     796746.20      0.14742      0.56626     1.0000     0.3900     0.3900
    201       201      12       1040.76        153.20     761002.73      0.77516      0.88908     1.0000     0.3400     0.3400
    201       201      15       1023.73        153.20     754065.48      0.40146      1.02636     1.0000     0.2800     0.2800
    202       202       3       1111.72        202.23     787102.23      0.06782      0.42499     1.0000     0.5200     0.5200
    202       202       6       1154.20        202.23     775975.97      0.06563      0.56590     1.0000     0.3800     0.3800
    202       202       9       1140.54        202.23     730453.11      0.79669      0.95231     1.0000     0.2600     0.2600
    202       202      12       1070.37        202.23     702690.29      0.47673      1.30575     1.0000     0.2300     0.2300
    202       202      15       1023.73        202.23     754065.48      0.40146      1.02636     1.0000     0.3200     0.3200
    203       203       3       2375.55        289.36     856012.90      0.76769     -0.27568     1.0000     0.7100     0.7100
    203       203       6       2261.82        289.36     751047.22      1.21162      0.38351     1.0000     0.5100     0.5100
    203       203       9       2348.89        289.36     632927.84      1.92112      1.17227     1.0000     0.2100     0.2100
    203       203      12       2447.09        289.36     570562.28      2.30506      1.80599     1.0000     0.1100     0.1100
    203       203      15       2244.95        289.36     517484.15      2.56988      2.52808     1.0000     0.0200     0.0200
    204       204       3        147.74         23.67    1071408.92      0.90122     -0.93922     1.0000     0.7600     0.7600
    204       204       6        116.78         23.67     800331.14      1.79433      0.33817     1.0000     0.4800     0.4800
    204       204       9        138.03         23.67     912413.12      1.75243     -0.34261     1.0000     0.6300     0.6300
    204       204      12        203.96         23.67     878373.76      1.35419     -0.13306     1.0000     0.6700     0.6700
    204       204      15        218.79         23.67     827561.29      1.34434      0.26312     1.0000     0.4600     0.4600
    205       205       3        190.79         25.46    1251518.92      0.29684     -1.74045     1.0000     0.8900     0.8900
    205       205       6        125.46         25.46     969433.82      0.55041     -0.61571     1.0000     0.7300     0.7300
    205       205       9        146.92         25.46     934229.31      0.00056     -0.48598     1.0000     0.6800     0.6800
    205       205      12        180.01         25.46     827963.65      0.13621      0.23767     1.0000     0.5100     0.5100
    205       205      15        202.19         25.46     918621.59      0.57377     -0.46914     1.0000     0.6700     0.6700
    206       206       3       2303.63        175.86      67989.69      1.52132      3.50116     1.0000     0.0200     0.0200
    206       206       6       2362.06        175.86     594020.93      1.64573      1.24265     1.0000     0.2000     0.2000
    206       206       9       2348.89        175.86     632927.84      1.92112      1.17227     1.0000     0.2300     0.2300
    206       206      12       2447.09        175.86     570562.28      2.30506      1.80599     1.0000     0.1500     0.1500
    206       206      15       2259.77        175.86     563072.85      2.35538      2.14134     1.0000     0.1000     0.1000
    207       207       3         60.13        257.01     535673.00      0.95184      1.44404     1.0000     0.3600     0.3600
    207       207       6         87.10        257.01     870116.64      1.06087     -0.05548     1.0000     0.5800     0.5800
    207       207       9        126.06        257.01     948170.11      1.05562     -0.57760     1.0000     0.7000     0.7000
    207       207      12        149.40        257.01     933731.96      0.66549     -0.54018     1.0000     0.6300     0.6300
    207       207      15        192.60        257.01     874783.96      0.38701     -0.11662     1.0000     0.5600     0.5600
    208       208       3       2505.37        276.48     739572.46      0.43054      0.28239     1.0000     0.5900     0.5900
    208       208       6       2470.56        276.48     595135.73      1.64989      1.23587     1.0000     0.2200     0.2200
    208       208       9       2396.94        276.48     641138.96      1.96362      1.11413     1.0000     0.2400     0.2400
    208       208      12       2447.09        276.48     570562.28      2.30506      1.80599     1.0000     0.0800     0.0800
    208       208      15       2304.67        276.48     552748.01      2.24288      2.12908     1.0000     0.0400     0.0400
    209       209       3        969.37        281.30     516296.23      0.97177      1.59030     1.0000     0.2700     0.2700
    209       209       6        897.67        281.30     676659.32      1.11849      1.13559     1.0000     0.2800     0.2800
    209       209       9        924.74        281.30     697233.41      1.19873      1.19135     1.0000     0.2500     0.2500
    209       209      12        926.13        281.30     682738.77      1.14664      1.43700     1.0000     0.1900     0.1900
    209       209      15        918.11        281.30     728029.06      1.28114      1.21659     1.0000     0.1300     0.1300
    210       210       3       2637.49        172.95     749319.24      0.45197      0.15557     1.0000     0.5700     0.5700
    210       210       6       2414.12        172.95     726812.18      1.01799      0.43563     1.0000     0.4600     0.4600
    210       210       9       2396.94        172.95     641138.96      1.96362      1.11413     1.0000     0.2300     0.2300
    210       210      12       2378.45        172.95     557985.23      2.39456      1.90564     1.0000     0.1000     0.1000
    210       210      15       2419.94        172.95     718713.14      1.65619      0.69119     1.0000     0.4200     0.4200
    211       211       3        966.52        118.85     819861.58      0.80893      0.27518     1.0000     0.5500     0.5500
    211       211       6        928.28        118.85     887008.15      0.07157     -0.01993     1.0000     0.6400     0.6400
    211       211       9        965.60        118.85     821130.39      0.26726      0.39840     1.0000     0.4200     0.4200
    211       211      12        904.03        118.85     809324.05      0.07147      0.53039     1.0000     0.4200     0.4200
    211       211      15        860.67        118.85     822527.71      0.88511      0.47655     1.0000     0.3700     0.3700
    212       212       3       2190.75         46.27     854282.27      0.75330     -0.18202     1.0000     0.6100     0.6100
    212       212       6       2180.02         46.27     725402.15      1.00629      0.53612     1.0000     0.3800     0.3800
    212       212       9       2031.97         46.27     605823.95      1.56785      1.45362     1.0000     0.2300     0.2300
    212       212      12       2041.41         46.27     573612.95      1.69556      1.87658     1.0000     0.1000     0.1000
    212       212      15       1913.86         46.27     691246.14      1.35203      1.17100     1.0000     0.1900     0.1900
    213       213       3       1037.73        282.01      98946.65      1.33766      3.39936     1.0000     0.0100     0.0100
    213       213       6       1044.72        282.01     491687.66      1.16600      2.15796     1.0000     0.1200     0.1200
    213       213       9       1053.22        282.01     641722.39      1.38225      1.55613     1.0000     0.1600     0.1600
    213       213      12       1034.74        282.01     599019.59      1.90509      2.04652     1.0000     0.0500     0.0500
    213       213      15       1058.47        282.01     633692.86      2.28971      1.96684     1.0000     0.0700     0.0700
    214       214       3       1202.36        203.56     619761.24      0.12545      1.12688     1.0000     0.3600     0.3600
    214       214       6       1191.71        203.56     782238.13      0.12497      0.53131     1.0000     0.4500     0.4500
    214       214       9       1186.09        203.56     741807.65      0.82245      0.87923     1.0000     0.3700     0.3700
    214       214      12       1122.91        203.56     711216.53      1.27256      1.24482     1.0000     0.2000     0.2000
    214       214      15       1062.95        203.56     745335.69      1.22306      1.09456     1.0000     0.2600     0.2600
    215       215       3       1190.71        135.31     815227.88      0.50252      0.27528     1.0000     0.6100     0.6100
    215       215       6       1184.36        135.31     646943.51      0.77891      1.27873     1.0000     0.2300     0.2300
    215       215       9       1186.09        135.31     741807.65      0.82245      0.87923     1.0000     0.2100     0.2100
    215       215      12       1154.42        135.31     690062.14      1.20799      1.35660     1.0000     0.1500     0.1500
    215       215      15       1063.21        135.31     772757.79      0.94072      0.88031     1.0000     0.2600     0.2600
    216       216       3        567.31        181.93    1480532.67      0.01740     -2.66660     1.0000     0.9600     0.9600
    216       216       6        613.52        181.93    1123507.05      0.01145     -1.39569     1.0000     0.7700     0.7700
    216       216       9        599.32        181.93     966555.25      0.82476     -0.60909     1.0000     0.7400     0.7400
    216       216      12        597.39        181.93     969701.77      0.16382     -0.70442     1.0000     0.7800     0.7800
    216       216      15        628.17        181.93    1029330.07      0.95804     -1.24299     1.0000     0.8800     0.8800
    217       217       3        190.79         13.18    1251518.92      0.29684     -1.74045     1.0000     0.9300     0.9300
    217       217       6        245.60         13.18    1135278.32      0.47051     -1.55122     1.0000     0.9200     0.9200
    217       217       9        183.78         13.18    1018946.13      0.27992     -1.04273     1.0000     0.8400     0.8400
    217       217      12        220.92         13.18     900254.63      0.11686     -0.29398     1.0000     0.6100     0.6100
    217       217      15        225.17         13.18     829382.89      0.01093      0.24847     1.0000     0.4800     0.4800
    218       218       3        757.62        209.48     723059.39      0.00977      0.67903     1.0000     0.4300     0.4300
    218       218       6        691.43        209.48     721678.97      0.30641      0.85395     1.0000     0.3500     0.3500
    218       218       9        684.28        209.48     730118.94      0.35460      0.94041     1.0000     0.3600     0.3600
    218       218      12        702.85        209.48     737621.78      0.37855      0.99817     1.0000     0.2300     0.2300
    218       218      15        766.42        209.48     750643.44      1.16365      1.01037     1.0000     0.2300     0.2300
    219       219       3        335.54        209.88     594685.78      0.37814      1.18152     1.0000     0.3300     0.3300
    219       219       6        258.30        209.88     864281.78      0.50660     -0.02257     1.0000     0.5700     0.5700
    219       219       9        347.63        209.88     787656.47      0.67328      0.47728     1.0000     0.4100     0.4100
    219       219      12        330.18        209.88     743671.13      0.60178      0.85759     1.0000     0.2700     0.2700
    219       219      15        305.14        209.88     869309.52      0.17237     -0.07260     1.0000     0.5900     0.5900
    220       220       3        311.35        169.43    1127651.44      0.02072     -1.18942     1.0000     0.8500     0.8500
    220       220       6        357.99        169.43    1008709.04      1.40635     -0.83726     1.0000     0.7600     0.7600
    220       220       9        301.20        169.43    1025171.25      1.28463     -1.08364     1.0000     0.8300     0.8300
    220       220      12        372.76        169.43    1010168.72      0.81643     -1.08675     1.0000     0.8600     0.8600
    220       220      15        310.24        169.43     980480.11      0.19768     -0.96658     1.0000     0.8100     0.8100
    221       221       3        533.18        180.02    1135786.19      0.77055     -1.17392     1.0000     0.8500     0.8500
