#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     74        74       6       4958.47        140.81     934959.28      0.93418      1.47081     1.0000     0.1960     0.1960
     74        74       9       4933.63        140.81     796199.88      1.00016      2.29833     1.0000     0.0530     0.0530
     74        74      12       4742.98        140.81     749099.37      0.97773      2.79408     1.0000     0.0140     0.0140
     75        75       3       5073.90        419.81    1086065.90      1.06714      0.72888     1.0000     0.4970     0.4970
     75        75       6       5056.08        419.81     892476.26      1.03547      1.62447     1.0000     0.1720     0.1720
     75        75       9       5001.70        419.81     745391.93      1.17059      2.51245     1.0000     0.0340     0.0340
     75        75      12       4824.44        419.81     686759.55      1.24470      3.08808     1.0000     0.0080     0.0080
     76        76       3       5164.14        230.39    1006618.03      1.13410      0.95551     1.0000     0.4630     0.4630
     76        76       6       5081.43        230.39     891393.58      1.04236      1.62839     1.0000     0.1810     0.1810
     76        76       9       5074.91        230.39     714384.03      1.28410      2.64312     1.0000     0.0130     0.0130
     76        76      12       4955.10        230.39     681252.97      1.17684      3.11404     1.0000     0.0040     0.0040
     77        77       3       5650.75        983.68     445057.83      0.16049      2.61801     1.0000     0.1000     0.1000
     77        77       6       5354.86        983.68     877032.09      1.05344      1.83168     1.0000     0.1320     0.1320
     77        77       9       5219.24        983.68     773628.04      0.96212      2.54899     1.0000     0.0320     0.0320
     77        77      12       5098.12        983.68     685951.31      1.16763      3.09189     1.0000     0.0090     0.0090
     78        78       3       5650.75        653.42     445057.83      0.16049      2.61801     1.0000     0.0830     0.0830
     78        78       6       5354.86        653.42     877032.09      1.05344      1.83168     1.0000     0.1410     0.1410
     78        78       9       5328.44        653.42     774766.67      0.94483      2.54442     1.0000     0.0390     0.0390
     78        78      12       5252.71        653.42     682587.99      1.08415      3.26132     1.0000     0.0060     0.0060
     79        79       3       2170.13        392.07    1164814.13      0.52719     -0.03646     1.0000     0.6330     0.6330
     79        79       6       2367.66        392.07    1138447.04      0.08980      0.06466     1.0000     0.5620     0.5620
     79        79       9       2294.77        392.07    1007696.46      0.33641      0.71601     1.0000     0.3890     0.3890
     79        79      12       2377.94        392.07     902903.80      0.00007      1.37587     1.0000     0.1780     0.1780
     80        80       3       3007.04        100.32    1199282.02      0.63719      0.10470     1.0000     0.6200     0.6200
     80        80       6       3105.73        100.32     940686.42      0.28479      1.15050     1.0000     0.2890     0.2890
     80        80       9       2729.08        100.32     958344.50      0.20973      1.10346     1.0000     0.2620     0.2620
     80        80      12       2853.75        100.32    1474415.15      0.14466     -1.50719     1.0000     0.8960     0.8960
     81        81       3       5230.77       2542.84     558751.17      1.22486      2.30915     1.0000     0.1540     0.1540
     81        81       6       5127.05       2542.84    2247761.43      0.90923     -3.27784     1.0000     0.9800     0.9800
     81        81       9       4551.10       2542.84    2546043.32      0.82369     -5.07588     1.0000     1.0000     1.0000
     81        81      12       4521.58       2542.84    2316820.39      1.86966     -4.59920     1.0000     0.9990     0.9990
     82        82       3       5471.45        812.83     962537.85      1.66144      1.21225     1.0000     0.3670     0.3670
     82        82       6       5102.81        812.83    1536866.95      1.44186     -0.70640     1.0000     0.7410     0.7410
     82        82       9       4717.51        812.83    1966437.23      0.26409     -2.63330     1.0000     0.9700     0.9700
     82        82      12       4462.38        812.83    2222513.11      1.20050     -4.15445     1.0000     0.9980     0.9980
     83        83       3       1558.57         71.78     473769.83      0.24933      2.17380     1.0000     0.1880     0.1880
     83        83       6       1384.63         71.78     443222.36      0.68813      2.89158     1.0000     0.0290     0.0290
     83        83       9       1368.67         71.78     883520.93      0.10169      1.09732     1.0000     0.2810     0.2810
     83        83      12       1311.80         71.78     766313.21      0.31025      1.90438     1.0000     0.0860     0.0860
     84        84       3       1485.78        228.09     278267.03      0.56328      2.85601     1.0000     0.0630     0.0630
     84        84       6       1465.76        228.09     995945.22      0.08248      0.44591     1.0000     0.4570     0.4570
     84        84       9       1407.31        228.09     888321.10      0.08937      1.07432     1.0000     0.2810     0.2810
     84        84      12       1506.83        228.09     908612.67      0.31318      1.08517     1.0000     0.2510     0.2510
     85        85       3       1485.78        296.64     278267.03      0.56328      2.85601     1.0000     0.0570     0.0570
     85        85       6       1465.76        296.64     995945.22      0.08248      0.44591     1.0000     0.4550     0.4550
     85        85       9       1407.31        296.64     888321.10      0.08937      1.07432     1.0000     0.2660     0.2660
     85        85      12       1322.80        296.64     815951.06      0.17628      1.61791     1.0000     0.1210     0.1210
     86        86       3        911.42        370.54     140267.48      0.71433      3.34742     1.0000     0.0090     0.0090
     86        86       6        857.90        370.54    1022069.79      0.60886      0.42143     1.0000     0.4690     0.4690
     86        86       9        826.38        370.54    1040062.72      0.67169      0.40010     1.0000     0.4730     0.4730
     86        86      12        743.30        370.54     964455.37      0.92720      0.95807     1.0000     0.2810     0.2810
     87        87       3       1529.93        302.03     726932.56      1.47801      1.29039     1.0000     0.3630     0.3630
     87        87       6       1493.00        302.03     853101.08      1.28424      1.07796     1.0000     0.3150     0.3150
     87        87       9       1362.50        302.03     735340.03      1.73431      1.86150     1.0000     0.1110     0.1110
     87        87      12       1273.09        302.03     930489.08      1.17618      0.95691     1.0000     0.2750     0.2750
     88        88       3       1536.60        363.42     361384.77      0.04119      2.56597     1.0000     0.0860     0.0860
     88        88       6       1347.61        363.42     799270.32      0.01626      1.31479     1.0000     0.2370     0.2370
     88        88       9       1318.14        363.42     930774.06      0.41953      0.85363     1.0000     0.3300     0.3300
     88        88      12       1313.88        363.42     879564.32      0.98894      1.25080     1.0000     0.1910     0.1910
     89        89       3       1536.60        337.66     361384.77      0.04119      2.56597     1.0000     0.0950     0.0950
     89        89       6       1347.61        337.66     799270.32      0.01626      1.31479     1.0000     0.2310     0.2310
     89        89       9       1318.14        337.66     930774.06      0.41953      0.85363     1.0000     0.3210     0.3210
     89        89      12       1313.88        337.66     879564.32      0.98894      1.25080     1.0000     0.2240     0.2240
     90        90       3       1002.98         34.64    1853874.01      2.33991     -2.59933     1.0000     0.9410     0.9410
     90        90       6        948.47         34.64    2062264.20      2.44267     -4.21197     1.0000     0.9950     0.9950
     90        90       9       1063.66         34.64    1972655.13      2.89494     -4.44828     1.0000     1.0000     1.0000
     90        90      12       1013.16         34.64    1768381.55      2.50053     -3.80725     1.0000     0.9940     0.9940
     91        91       3       1978.77        302.95     761047.83      0.01258      1.22011     1.0000     0.3830     0.3830
     91        91       6       1862.46        302.95    1478147.66      1.13621     -1.56761     1.0000     0.8790     0.8790
     91        91       9       1736.08        302.95    1219347.10      1.11285     -0.51671     1.0000     0.7120     0.7120
     91        91      12       1546.50        302.95    1499302.08      2.39701     -2.32241     1.0000     0.9670     0.9670
     92        92       3       1280.32        292.25    2133450.10      1.08630     -3.62053     1.0000     0.9840     0.9840
     92        92       6       1214.45        292.25    1668477.92      0.15100     -2.53271     1.0000     0.9690     0.9690
     92        92       9       1101.41        292.25    1409144.67      0.61372     -1.56255     1.0000     0.8930     0.8930
     92        92      12       1076.80        292.25    1747883.90      0.93230     -3.68979     1.0000     0.9930     0.9930
     93        93       3       1846.09        150.63     838481.98      0.14382      0.95486     1.0000     0.4380     0.4380
     93        93       6       1704.20        150.63    1492031.02      1.21217     -1.62791     1.0000     0.8970     0.8970
     93        93       9       1617.50        150.63    1408199.36      0.30594     -1.60569     1.0000     0.8930     0.8930
     93        93      12       1562.64        150.63    1224519.99      0.17915     -0.73724     1.0000     0.7150     0.7150
     94        94       3       3476.77        129.23      38565.51      0.29779      3.70733     1.0000     0.0020     0.0020
     94        94       6       2920.16        129.23     472370.87      0.21333      2.92765     1.0000     0.0130     0.0130
     94        94       9       2980.42        129.23     444189.72      0.58308      3.61696     1.0000     0.0020     0.0020
     94        94      12       3244.26        129.23     515633.52      0.62058      3.68100     1.0000     0.0030     0.0030
     95        95       3       3654.97        104.46     188060.68      0.17440      3.26607     1.0000     0.0220     0.0220
     95        95       6       3529.07        104.46     278578.63      0.24513      3.75633     1.0000     0.0020     0.0020
     95        95       9       3816.10        104.46     887988.68      0.41089      1.74068     1.0000     0.1310     0.1310
     95        95      12       3854.54        104.46     803635.98      0.41861      2.36389     1.0000     0.0330     0.0330
     96        96       3       3654.97        690.17     188060.68      0.17440      3.26607     1.0000     0.0200     0.0200
     96        96       6       3461.51        690.17     271106.66      0.27561      3.78574     1.0000     0.0020     0.0020
     96        96       9       3681.41        690.17    1080434.11      0.80901      0.89266     1.0000     0.3300     0.3300
     96        96      12       3436.42        690.17     976531.38      0.60308      1.31605     1.0000     0.1860     0.1860
     97        97       3       4163.23        121.35     654204.10      0.16545      1.87563     1.0000     0.2380     0.2380
     97        97       6       4091.05        121.35    1391281.94      0.69965     -0.40953     1.0000     0.6960     0.6960
     97        97       9       4168.57        121.35    1239585.49      0.05649      0.19134     1.0000     0.5150     0.5150
     97        97      12       4222.26        121.35    1076680.39      0.13951      1.01744     1.0000     0.2580     0.2580
     98        98       3       4163.23        110.10     654204.10      0.16545      1.87563     1.0000     0.2360     0.2360
     98        98       6       4185.11        110.10     548048.26      0.41009      2.77984     1.0000     0.0270     0.0270
     98        98       9       4134.94        110.10    1219000.20      0.12460      0.28205     1.0000     0.4940     0.4940
     98        98      12       4295.87        110.10    1076364.56      0.20340      1.01900     1.0000     0.2620     0.2620
     99        99       3       4207.00        113.20     552659.20      0.32257      2.17852     1.0000     0.1620     0.1620
     99        99       6       4203.28        113.20     423341.87      0.86265      3.25152     1.0000     0.0120     0.0120
     99        99       9       4253.38        113.20     486864.39      0.83025      3.50827     1.0000     0.0010     0.0010
     99        99      12       4295.87        113.20    1076364.56      0.20340      1.01900     1.0000     0.2420     0.2420
    100       100       3       4778.66        245.39     316847.28      0.47577      2.92318     1.0000     0.0500     0.0500
    100       100       6       4685.90        245.39     883502.25      1.10224      1.65694     1.0000     0.1670     0.1670
    100       100       9       4743.29        245.39     828976.71      0.78720      2.16020     1.0000     0.0700     0.0700
    100       100      12       4596.39        245.39     730607.85      1.13822      2.88129     1.0000     0.0210     0.0210
    101       101       3       4184.55         68.41     574922.46      0.36799      2.11211     1.0000     0.1890     0.1890
    101       101       6       4203.28         68.41     423341.87      0.86265      3.25152     1.0000     0.0080     0.0080
    101       101       9       4253.38         68.41     486864.39      0.83025      3.50827     1.0000     0.0010     0.0010
    101       101      12       4295.87         68.41    1076364.56      0.20340      1.01900     1.0000     0.2760     0.2760
    102       102       3       5088.16         55.62     190317.28      0.52726      3.28412     1.0000     0.0250     0.0250
    102       102       6       4946.31         55.62     766944.04      1.28305      2.07855     1.0000     0.0990     0.0990
    102       102       9       4810.61         55.62     618297.17      1.56565      3.04805     1.0000     0.0070     0.0070
    102       102      12       4784.76         55.62     607852.51      1.53402      3.46020     1.0000     0.0020     0.0020
    103       103       3       5787.93        449.24    1979666.26      0.89315     -1.55083     1.0000     0.8710     0.8710
    103       103       6       5666.75        449.24    1428134.22      0.60462     -0.06665     1.0000     0.5930     0.5930
    103       103       9       5363.36        449.24    1215132.50      0.19199      0.77716     1.0000     0.3370     0.3370
    103       103      12       5223.64        449.24    1247295.44      0.43013      0.72524     1.0000     0.3330     0.3330
    104       104       3       2538.54        727.27    1357785.45      1.51241     -0.53685     1.0000     0.7460     0.7460
    104       104       6       2934.51        727.27    1158131.00      2.07036      0.13293     1.0000     0.5630     0.5630
    104       104       9       2962.79        727.27    1088862.77      2.29143      0.66097     1.0000     0.3550     0.3550
    104       104      12       3010.34        727.27    1563881.01      1.11906     -1.69773     1.0000     0.9110     0.9110
    105       105       3       1576.74         83.42     604224.57      0.36775      1.71858     1.0000     0.2620     0.2620
    105       105       6       1793.32         83.42    1047546.66      0.73973      0.30271     1.0000     0.4910     0.4910
    105       105       9       1685.25         83.42     975887.87      0.13331      0.71529     1.0000     0.3800     0.3800
    105       105      12       1685.92         83.42    1036538.31      0.57141      0.45700     1.0000     0.4090     0.4090
    106       106       3       4133.74       1047.50     185817.98      0.57700      3.27276     1.0000     0.0170     0.0170
    106       106       6       3948.19       1047.50    1167665.42      1.42654      0.43626     1.0000     0.4580     0.4580
    106       106       9       4229.04       1047.50    1425521.94      0.57658     -0.62800     1.0000     0.7120     0.7120
    106       106      12       4334.86       1047.50    1669976.56      1.71983     -1.54872     1.0000     0.8870     0.8870
    107       107       3       3505.73        110.72    1785124.98      1.15401     -1.71364     1.0000     0.8700     0.8700
    107       107       6       3948.19        110.72    1167665.42      1.42654      0.43626     1.0000     0.4870     0.4870
    107       107       9       3862.00        110.72    1015551.91      1.25259      1.17856     1.0000     0.2560     0.2560
    107       107      12       3890.02        110.72    1226570.23      0.60143      0.27830     1.0000     0.4600     0.4600
    108       108       3       2909.14        363.65    1087674.03      1.66305      0.33128     1.0000     0.5730     0.5730
    108       108       6       3031.47        363.65    1204489.88      1.27155      0.11226     1.0000     0.5750     0.5750
    108       108       9       3060.52        363.65    1079308.91      0.97121      0.70478     1.0000     0.3820     0.3820
    108       108      12       3094.00        363.65    1060097.42      1.37509      0.88726     1.0000     0.3020     0.3020
    109       109       3       2909.14        228.24    1087674.03      1.66305      0.33128     1.0000     0.5570     0.5570
    109       109       6       2440.49        228.24    1251511.02      1.12824     -0.24762     1.0000     0.6500     0.6500
    109       109       9       2376.03        228.24    1150886.58      0.60770      0.01438     1.0000     0.5650     0.5650
    109       109      12       2229.76        228.24    1038247.95      0.31802      0.63373     1.0000     0.3580     0.3580
    110       110       3       2523.53        184.45     541453.76      0.59285      2.08681     1.0000     0.1900     0.1900
    110       110       6       2716.70        184.45    1066078.93      0.24764      0.50808     1.0000     0.4530     0.4530
    110       110       9       2820.17        184.45    1086935.37      0.85268      0.49291     1.0000     0.4400     0.4400
    110       110      12       2924.03        184.45    1056373.27      1.55552      0.71398     1.0000     0.3370     0.3370
    111       111       3       2439.76        105.35     578662.09      0.56889      1.96723     1.0000     0.1880     0.1880
    111       111       6       2468.97        105.35     517794.28      0.61401      2.74253     1.0000     0.0260     0.0260
    111       111       9       2566.95        105.35     901389.37      0.21725      1.37389     1.0000     0.2070     0.2070
    111       111      12       2351.67        105.35     889969.47      0.24036      1.44679     1.0000     0.1660     0.1660
    112       112       3       2439.76        184.45     578662.09      0.56889      1.96723     1.0000     0.2330     0.2330
    112       112       6       2662.54        184.45     570445.83      0.24581      2.52796     1.0000     0.0530     0.0530
    112       112       9       2769.59        184.45     685588.82      0.34130      2.39851     1.0000     0.0400     0.0400
    112       112      12       2842.83        184.45     887217.42      0.72024      1.61276     1.0000     0.1490     0.1490
    113       113       3       1975.78          2.67     956407.20      0.68700      0.55092     1.0000     0.5320     0.5320
    113       113       6       1950.48          2.67     999549.81      0.22578      0.51118     1.0000     0.4530     0.4530
    113       113       9       1801.36          2.67    1113670.27      0.35456      0.01806     1.0000     0.5770     0.5770
    113       113      12       1821.41          2.67    1019821.95      0.95173      0.55166     1.0000     0.4010     0.4010
    114       114       3       1474.48        128.31    1170065.05      0.25575     -0.25593     1.0000     0.6830     0.6830
    114       114       6       1516.50        128.31    1170733.80      0.39685     -0.32748     1.0000     0.6820     0.6820
    114       114       9       1493.01        128.31    1024869.79      0.57783      0.37041     1.0000     0.4870     0.4870
    114       114      12       1517.24        128.31    1016008.54      0.48344      0.46562     1.0000     0.4320     0.4320
    115       115       3       1667.47        602.35     864408.84      0.49871      0.86605     1.0000     0.4550     0.4550
    115       115       6       1544.76        602.35    1000934.46      0.23548      0.42384     1.0000     0.4800     0.4800
    115       115       9       1589.63        602.35    1011965.68      0.46376      0.43693     1.0000     0.4620     0.4620
    115       115      12       1472.76        602.35     983836.69      0.21880      0.65122     1.0000     0.3500     0.3500
    116       116       3       2680.32        170.80    2319388.60      1.03399     -3.62740     1.0000     0.9760     0.9760
    116       116       6       2559.51        170.80    2314851.00      1.31071     -4.58111     1.0000     0.9980     0.9980
    116       116       9       2479.00        170.80    2068009.21      0.72008     -4.16523     1.0000     0.9970     0.9970
    116       116      12       2176.38        170.80    1869355.99      0.07881     -3.92352     1.0000     0.9950     0.9950
    117       117       3       5393.75        173.27     200891.81      0.14491      3.28129     1.0000     0.0170     0.0170
    117       117       6       5044.44        173.27     209971.33      0.36745      4.09322     1.0000     0.0000     0.0000
    117       117       9       4983.89        173.27     232844.05      0.25350      4.67243     1.0000     0.0010     0.0010
    117       117      12       4549.43        173.27     811241.19      1.10328      2.50103     1.0000     0.0250     0.0250
    118       118       3       5103.35       1378.78     151623.98      0.06010      3.39450     1.0000     0.0120     0.0120
    118       118       6       5058.35       1378.78     135599.51      0.00705      4.36224     1.0000     0.0000     0.0000
    118       118       9       4797.70       1378.78     663254.73      0.63486      2.85859     1.0000     0.0140     0.0140
    118       118      12       4515.87       1378.78     775826.37      1.09391      2.66804     1.0000     0.0250     0.0250
    119       119       3       4571.64        530.36    1187327.35      0.59808      0.44001     1.0000     0.5330     0.5330
    119       119       6       4384.53        530.36    1046425.53      1.18617      1.06761     1.0000     0.2910     0.2910
    119       119       9       4095.94        530.36     912718.65      1.21213      1.63171     1.0000     0.1490     0.1490
    119       119      12       4080.05        530.36     791282.43      1.37489      2.42480     1.0000     0.0420     0.0420
    120       120       3       4303.03        281.56    1012096.50      0.81954      0.93988     1.0000     0.4410     0.4410
    120       120       6       3929.92        281.56     979243.50      1.46378      1.14893     1.0000     0.2680     0.2680
    120       120       9       3898.14        281.56     848162.83      1.55703      1.91618     1.0000     0.0940     0.0940
    120       120      12       3696.89        281.56     762739.98      1.51649      2.56555     1.0000     0.0250     0.0250
    121       121       3       3451.93        452.89     519277.37      0.38359      2.21529     1.0000     0.1620     0.1620
    121       121       6       3618.84        452.89    1152365.13      0.51020      0.49413     1.0000     0.4370     0.4370
    121       121       9       3541.23        452.89    1298455.16      1.26325     -0.30006     1.0000     0.6730     0.6730
    121       121      12       3429.33        452.89    1117473.22      1.45914      0.59286     1.0000     0.3930     0.3930
    122       122       3       4259.38        817.84     904970.34      2.87545      1.12763     1.0000     0.3960     0.3960
    122       122       6       4201.47        817.84    2447570.18      2.55944     -4.40473     1.0000     0.9980     0.9980
    122       122       9       4123.46        817.84    2135020.48      3.54730     -3.75447     1.0000     0.9960     0.9960
    122       122      12       3830.70        817.84    2007148.15      3.07584     -3.57090     1.0000     0.9960     0.9960
    123       123       3       4516.14       1458.64    2858315.96      1.98737     -4.32671     1.0000     0.9880     0.9880
    123       123       6       4070.99       1458.64    2263196.42      3.52732     -3.70738     1.0000     0.9900     0.9900
    123       123       9       4281.49       1458.64    2324157.98      2.80698     -4.58792     1.0000     0.9990     0.9990
    123       123      12       4097.57       1458.64    2333936.65      2.02748     -5.18237     1.0000     1.0000     1.0000
    124       124       3       4931.06        779.69    1809485.48      2.04570     -1.33478     1.0000     0.8250     0.8250
    124       124       6       4764.70        779.69    1593474.82      1.79184     -0.91117     1.0000     0.8000     0.8000
    124       124       9       4761.58        779.69    1709449.80      1.24685     -1.55030     1.0000     0.8950     0.8950
    124       124      12       4357.03        779.69    1802777.99      0.29866     -2.17500     1.0000     0.9480     0.9480
    125       125       3       4931.06        758.14    1809485.48      2.04570     -1.33478     1.0000     0.8440     0.8440
    125       125       6       4764.70        758.14    1593474.82      1.79184     -0.91117     1.0000     0.7880     0.7880
    125       125       9       4761.58        758.14    1709449.80      1.24685     -1.55030     1.0000     0.8840     0.8840
    125       125      12       4357.03        758.14    1802777.99      0.29866     -2.17500     1.0000     0.9530     0.9530
    126       126       3       2538.54       1167.71    1357785.45      1.51241     -0.53685     1.0000     0.7130     0.7130
    126       126       6       2142.10       1167.71    1273256.42      1.16183     -0.50232     1.0000     0.7000     0.7000
    126       126       9       2010.99       1167.71    1598191.32      0.25790     -2.17740     1.0000     0.9480     0.9480
    126       126      12       2355.04       1167.71    1363307.94      0.29304     -1.14869     1.0000     0.8350     0.8350
    127       127       3       1360.84        502.24     362297.68      0.36151      2.56230     1.0000     0.1100     0.1100
    127       127       6       1301.78        502.24     372153.66      0.35489      3.20541     1.0000     0.0050     0.0050
    127       127       9       1083.60        502.24    1136487.90      0.50141     -0.16627     1.0000     0.6040     0.6040
    127       127      12        993.87        502.24    1025149.97      1.07663      0.45198     1.0000     0.4050     0.4050
    128       128       3        686.33        135.20    2274824.00      0.27665     -3.83272     1.0000     0.9800     0.9800
    128       128       6        674.13        135.20    1544304.87      0.12286     -1.74089     1.0000     0.8850     0.8850
    128       128       9        603.12        135.20    1345272.24      0.26274     -0.94132     1.0000     0.8070     0.8070
    128       128      12        626.74        135.20    1200215.01      0.37279     -0.25760     1.0000     0.6270     0.6270
    129       129       3        610.16        167.72    2389500.55      0.03689     -4.10240     1.0000     0.9860     0.9860
    129       129       6        575.17        167.72    1634914.37      0.18630     -2.02673     1.0000     0.9230     0.9230
    129       129       9        546.07        167.72    1323190.22      0.22442     -0.83306     1.0000     0.7800     0.7800
    129       129      12        536.62        167.72    1174197.25      0.03449     -0.11487     1.0000     0.5650     0.5650
    130       130       3        592.19        426.80     749280.32      0.40990      1.34058     1.0000     0.3490     0.3490
    130       130       6        552.20        426.80    1333635.48      1.06553     -0.75899     1.0000     0.7520     0.7520
    130       130       9        563.54        426.80    1279550.54      0.73284     -0.61913     1.0000     0.7140     0.7140
    130       130      12        572.69        426.80    1163074.43      0.65961     -0.05385     1.0000     0.5680     0.5680
    131       131       3        419.91         34.69     407815.83      0.76305      2.50554     1.0000     0.1330     0.1330
    131       131       6        385.47         34.69     755326.64      0.68837      1.74919     1.0000     0.1630     0.1630
    131       131       9        425.46         34.69     917438.37      0.63522      1.26187     1.0000     0.2370     0.2370
    131       131      12        496.32         34.69    1228863.55      0.95562     -0.32842     1.0000     0.6300     0.6300
    132       132       3        420.50        133.55     402585.42      0.77087      2.52249     1.0000     0.1100     0.1100
    132       132       6        472.25        133.55     901492.37      0.15223      1.10798     1.0000     0.2820     0.2820
    132       132       9        511.56        133.55     781118.65      0.34801      1.87341     1.0000     0.1160     0.1160
    132       132      12        501.00        133.55    1147740.05      1.45779      0.11092     1.0000     0.5470     0.5470
    133       133       3        365.05        133.55      37754.78      0.51789      3.70468     1.0000     0.0000     0.0000
    133       133       6        385.47        133.55     755326.64      0.68837      1.74919     1.0000     0.1570     0.1570
    133       133       9        307.07        133.55     788870.70      1.61966      1.89597     1.0000     0.1230     0.1230
    133       133      12        315.87        133.55    1156954.04      0.50506      0.15962     1.0000     0.5320     0.5320
    134       134       3        663.36        283.72    2075976.85      1.28887     -3.16316     1.0000     0.9670     0.9670
    134       134       6        599.63        283.72    1358637.82      1.52317     -0.86420     1.0000     0.7680     0.7680
    134       134       9        661.83        283.72    1506026.09      3.01185     -1.83782     1.0000     0.9280     0.9280
    134       134      12        636.02        283.72    1576379.63      2.17913     -2.32124     1.0000     0.9630     0.9630
    135       135       3        365.05         47.78      37754.78      0.51789      3.70468     1.0000     0.0000     0.0000
    135       135       6        302.04         47.78     470914.88      1.51753      2.92735     1.0000     0.0190     0.0190
    135       135       9        355.66         47.78    1186661.93      0.20467      0.00113     1.0000     0.5930     0.5930
    135       135      12        355.07         47.78    1100558.55      0.48255      0.46024     1.0000     0.4450     0.4450
    136       136       3        573.69        112.25     673782.26      0.54528      1.59112     1.0000     0.3010     0.3010
    136       136       6        577.80        112.25     645772.01      0.18317      2.13542     1.0000     0.0890     0.0890
    136       136       9        567.47        112.25    1468215.18      0.11755     -1.54403     1.0000     0.8870     0.8870
    136       136      12        591.54        112.25    1725760.60      1.52560     -3.14075     1.0000     0.9860     0.9860
    137       137       3        519.18        320.33     412683.42      0.12113      2.47510     1.0000     0.1110     0.1110
    137       137       6        437.37        320.33    1070627.50      0.69868      0.40540     1.0000     0.4480     0.4480
    137       137       9        446.41        320.33     989491.41      0.91319      0.86497     1.0000     0.3240     0.3240
    137       137      12        417.45        320.33     935764.43      1.07334      1.31393     1.0000     0.1760     0.1760
    138       138       3        812.23        483.20     528471.07      0.83266      2.02007     1.0000     0.2120     0.2120
    138       138       6        758.29        483.20     631358.47      0.69982      2.15705     1.0000     0.0760     0.0760
    138       138       9        802.25        483.20     600633.31      1.21443      2.61976     1.0000     0.0320     0.0320
    138       138      12        861.15        483.20    1448769.72      0.39535     -1.86252     1.0000     0.9190     0.9190
    139       139       3        724.34         35.91     653200.46      0.00049      1.62758     1.0000     0.2980     0.2980
    139       139       6        688.23         35.91     464784.16      0.08153      2.86827     1.0000     0.0260     0.0260
    139       139       9        646.58         35.91     605701.47      0.34075      2.64071     1.0000     0.0310     0.0310
    139       139      12        612.66         35.91     659070.89      0.87632      2.71112     1.0000     0.0170     0.0170
    140       140       3        740.82         68.90      43504.24      0.28991      3.68054     1.0000     0.0020     0.0020
    140       140       6        803.16         68.90     290509.93      0.96973      3.59319     1.0000     0.0020     0.0020
    140       140       9        727.91         68.90     737316.80      0.17579      1.98601     1.0000     0.0980     0.0980
    140       140      12        742.97         68.90     671933.13      0.14797      2.58642     1.0000     0.0160     0.0160
    141       141       3        740.82         87.25      43504.24      0.28991      3.68054     1.0000     0.0020     0.0020
    141       141       6        803.16         87.25     290509.93      0.96973      3.59319     1.0000     0.0020     0.0020
    141       141       9        727.91         87.25     737316.80      0.17579      1.98601     1.0000     0.0800     0.0800
    141       141      12        742.97         87.25     671933.13      0.14797      2.58642     1.0000     0.0300     0.0300
    142       142       3        886.35        353.36     305666.37      0.60823      2.78189     1.0000     0.0700     0.0700
    142       142       6        868.19        353.36     696042.45      0.70012      1.83496     1.0000     0.1380     0.1380
    142       142       9        857.78        353.36     610522.22      0.55340      2.56981     1.0000     0.0430     0.0430
    142       142      12        845.57        353.36     664509.82      0.15085      2.57059     1.0000     0.0200     0.0200
    143       143       3        740.82         18.36      43504.24      0.28991      3.68054     1.0000     0.0000     0.0000
    143       143       6        803.16         18.36     290509.93      0.96973      3.59319     1.0000     0.0040     0.0040
    143       143       9        862.31         18.36     588342.77      0.33979      2.68184     1.0000     0.0200     0.0200
    143       143      12        813.54         18.36     777854.05      0.43736      1.92990     1.0000     0.1010     0.1010
    144       144       3        929.16        259.36     340608.71      0.75272      2.66241     1.0000     0.0890     0.0890
    144       144       6        883.06        259.36     444299.51      0.68155      2.92642     1.0000     0.0270     0.0270
    144       144       9       1003.45        259.36     695887.14      0.18359      2.09005     1.0000     0.0690     0.0690
    144       144      12        957.79        259.36     684408.93      0.05220      2.40466     1.0000     0.0430     0.0430
    145       145       3       1025.30        115.44     681903.63      0.52381      1.46324     1.0000     0.3180     0.3180
    145       145       6       1051.40        115.44     856828.22      0.06423      1.08653     1.0000     0.3100     0.3100
    145       145       9       1003.45        115.44     695887.14      0.18359      2.09005     1.0000     0.0790     0.0790
    145       145      12        957.79        115.44     684408.93      0.05220      2.40466     1.0000     0.0440     0.0440
    146       146       3       1143.39        232.57     628683.77      0.36645      1.63238     1.0000     0.2640     0.2640
    146       146       6       1027.46        232.57     607834.06      0.42342      2.18099     1.0000     0.0720     0.0720
    146       146       9        939.11        232.57     576009.22      0.29209      2.70394     1.0000     0.0220     0.0220
    146       146      12       1002.65        232.57     759966.83      0.52553      1.97166     1.0000     0.0890     0.0890
    147       147       3       1160.11        278.57    1161095.52      0.34137     -0.22619     1.0000     0.6920     0.6920
    147       147       6       1095.23        278.57     868742.13      0.34547      1.03416     1.0000     0.3100     0.3100
    147       147       9       1043.17        278.57     725995.98      0.04017      1.93586     1.0000     0.0790     0.0790
    147       147      12       1050.16        278.57     638858.84      0.07974      2.66569     1.0000     0.0140     0.0140
    148       148       3       1303.49        135.39     613602.08      0.89224      1.68503     1.0000     0.2790     0.2790
    148       148       6       1369.92        135.39     794671.90      0.57190      1.33515     1.0000     0.2430     0.2430
    148       148       9       1398.90        135.39    1397123.33      0.13379     -1.54859     1.0000     0.8760     0.8760
    148       148      12       1297.33        135.39    1207144.30      0.14215     -0.63968     1.0000     0.7190     0.7190
