#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     74        74       6       4958.47        139.66     934959.28      0.90746      1.62225     1.0000     0.2000     0.2000
     74        74       9       4933.63        139.66     796199.88      0.97464      2.44858     1.0000     0.0500     0.0500
     74        74      12       4742.98        139.66     749099.37      0.97984      2.87026     1.0000     0.0100     0.0100
     75        75       3       5073.90        417.51    1086065.90      1.02835      0.86761     1.0000     0.4700     0.4700
     75        75       6       5056.08        417.51     892476.26      1.00421      1.76903     1.0000     0.2100     0.2100
     75        75       9       5001.70        417.51     745391.93      1.13744      2.65311     1.0000     0.0500     0.0500
     75        75      12       4824.44        417.51     686759.55      1.21161      3.23310     1.0000     0.0100     0.0100
     76        76       3       5164.14        230.39    1006618.03      1.09231      1.08410     1.0000     0.3300     0.3300
     76        76       6       5081.43        230.39     891393.58      1.01080      1.77277     1.0000     0.2200     0.2200
     76        76       9       4922.79        230.39     712409.76      1.26780      2.78588     1.0000     0.0100     0.0100
     76        76      12       4824.44        230.39     686759.55      1.21161      3.23310     1.0000     0.0000     0.0000
     77        77       3       2170.13        391.13    1164814.13      0.53407     -0.00727     1.0000     0.7000     0.7000
     77        77       6       2367.66        391.13    1138447.04      0.06833      0.27112     1.0000     0.5800     0.5800
     77        77       9       2294.77        391.13    1007696.46      0.31059      0.75331     1.0000     0.4100     0.4100
     77        77      12       2377.94        391.13     902903.80      0.02645      1.58935     1.0000     0.1500     0.1500
     78        78       3       3007.04         97.12    1199282.02      0.61656      0.16635     1.0000     0.5000     0.5000
     78        78       6       3105.73         97.12     940686.42      0.26314      1.21182     1.0000     0.2900     0.2900
     78        78       9       2729.08         97.12     958344.50      0.22955      1.16032     1.0000     0.3400     0.3400
     78        78      12       2853.75         97.12    1474415.15      0.11202     -1.11337     1.0000     0.7800     0.7800
     79        79       3       5012.66        277.85    2759373.93      0.52232     -3.69198     1.0000     0.9800     0.9800
     79        79       6       4619.18        277.85    2151999.92      0.50595     -2.76360     1.0000     0.9700     0.9700
     79        79       9       4462.22        277.85    2429167.84      1.63079     -4.36260     1.0000     1.0000     1.0000
     79        79      12       4342.10        277.85    2194148.12      2.13054     -3.79756     1.0000     0.9900     0.9900
     80        80       3       1558.57         71.78     473769.83      0.24091      2.15226     1.0000     0.1900     0.1900
     80        80       6       1384.63         71.78     443222.36      0.68407      2.84675     1.0000     0.0200     0.0200
     80        80       9       1368.67         71.78     883520.93      0.07874      0.99496     1.0000     0.2600     0.2600
     80        80      12       1311.80         71.78     766313.21      0.28756      1.80502     1.0000     0.0700     0.0700
     81        81       3       1485.78        227.05     278267.03      0.55895      2.84336     1.0000     0.0400     0.0400
     81        81       6       1465.76        227.05     995945.22      0.06395      0.38851     1.0000     0.4900     0.4900
     81        81       9       1407.31        227.05     888321.10      0.06554      1.01467     1.0000     0.2800     0.2800
     81        81      12       1506.83        227.05     908612.67      0.28787      1.01689     1.0000     0.3400     0.3400
     82        82       3       1485.78        295.84     278267.03      0.55895      2.84336     1.0000     0.1000     0.1000
     82        82       6       1465.76        295.84     995945.22      0.06395      0.38851     1.0000     0.5000     0.5000
     82        82       9       1407.31        295.84     888321.10      0.06554      1.01467     1.0000     0.2500     0.2500
     82        82      12       1322.80        295.84     815951.06      0.20990      1.51213     1.0000     0.1500     0.1500
     83        83       3        911.42        368.43     140267.48      0.74357      3.33555     1.0000     0.0300     0.0300
     83        83       6        857.90        368.43    1022069.79      0.64336      0.31177     1.0000     0.4600     0.4600
     83        83       9        826.38        368.43    1040062.72      0.70403      0.33852     1.0000     0.3800     0.3800
     83        83      12        743.30        368.43     964455.37      0.98131      0.81121     1.0000     0.3600     0.3600
     84        84       3       1529.93        299.44     726932.56      1.50893      1.25734     1.0000     0.2900     0.2900
     84        84       6       1493.00        299.44     853101.08      1.32057      1.02879     1.0000     0.3600     0.3600
     84        84       9       1362.50        299.44     735340.03      1.79851      1.77630     1.0000     0.1200     0.1200
     84        84      12       1273.09        299.44     930489.08      1.23227      0.83627     1.0000     0.2600     0.2600
     85        85       3       1536.60        362.94     361384.77      0.03006      2.54954     1.0000     0.0600     0.0600
     85        85       6       1347.61        362.94     799270.32      0.03642      1.23531     1.0000     0.1900     0.1900
     85        85       9       1318.14        362.94     930774.06      0.45420      0.74580     1.0000     0.4200     0.4200
     85        85      12       1313.88        362.94     879564.32      1.04082      1.13676     1.0000     0.2000     0.2000
     86        86       3       1536.60        337.15     361384.77      0.03006      2.54954     1.0000     0.0700     0.0700
     86        86       6       1347.61        337.15     799270.32      0.03642      1.23531     1.0000     0.2700     0.2700
     86        86       9       1318.14        337.15     930774.06      0.45420      0.74580     1.0000     0.3000     0.3000
     86        86      12       1313.88        337.15     879564.32      1.04082      1.13676     1.0000     0.2500     0.2500
     87        87       3       1002.98         34.64    1853874.01      2.37445     -2.72622     1.0000     0.9300     0.9300
     87        87       6        948.47         34.64    2062264.20      2.44957     -4.30971     1.0000     1.0000     1.0000
     87        87       9       1063.66         34.64    1972655.13      2.92711     -4.64775     1.0000     1.0000     1.0000
     87        87      12       1013.16         34.64    1768381.55      2.52053     -4.00736     1.0000     1.0000     1.0000
     88        88       3       1978.77        302.95     761047.83      0.00127      1.22954     1.0000     0.3000     0.3000
     88        88       6       1862.46        302.95    1478147.66      1.11317     -1.54439     1.0000     0.8900     0.8900
     88        88       9       1736.08        302.95    1219347.10      1.08469     -0.49440     1.0000     0.7200     0.7200
     88        88      12       1546.50        302.95    1499302.08      2.39886     -2.43508     1.0000     0.9500     0.9500
     89        89       3       1280.32        289.07    2133450.10      1.09892     -3.78784     1.0000     0.9800     0.9800
     89        89       6       1214.45        289.07    1668477.92      0.13460     -2.69863     1.0000     0.9800     0.9800
     89        89       9       1101.41        289.07    1409144.67      0.65084     -1.70504     1.0000     0.9200     0.9200
     89        89      12       1076.80        289.07    1747883.90      0.92133     -3.88757     1.0000     1.0000     1.0000
     90        90       3       1846.09        150.39     838481.98      0.15456      0.96525     1.0000     0.4600     0.4600
     90        90       6       1704.20        150.39    1492031.02      1.18886     -1.60447     1.0000     0.8900     0.8900
     90        90       9       1617.50        150.39    1408199.36      0.28493     -1.70025     1.0000     0.8900     0.8900
     90        90      12       1562.64        150.39    1224519.99      0.15210     -0.82926     1.0000     0.7400     0.7400
     91        91       3       3476.77        129.23      38565.51      0.29026      3.71423     1.0000     0.0000     0.0000
     91        91       6       2920.16        129.23     472370.87      0.21953      3.02442     1.0000     0.0100     0.0100
     91        91       9       2980.42        129.23     444189.72      0.59501      3.65069     1.0000     0.0000     0.0000
     91        91      12       3244.26        129.23     515633.52      0.63568      3.72482     1.0000     0.0000     0.0000
     92        92       3       3654.97        101.86     188060.68      0.16134      3.27701     1.0000     0.0200     0.0200
     92        92       6       3529.07        101.86     278578.63      0.21476      3.81961     1.0000     0.0200     0.0200
     92        92       9       3816.10        101.86     887988.68      0.42355      1.81703     1.0000     0.1300     0.1300
     92        92      12       3854.54        101.86     803635.98      0.43475      2.44120     1.0000     0.0700     0.0700
     93        93       3       3654.97        689.78     188060.68      0.16134      3.27701     1.0000     0.0300     0.0300
     93        93       6       3461.51        689.78     271106.66      0.24348      3.84732     1.0000     0.0000     0.0000
     93        93       9       3681.41        689.78    1080434.11      0.77255      0.98554     1.0000     0.2800     0.2800
     93        93      12       3436.42        689.78     976531.38      0.54396      1.60525     1.0000     0.1200     0.1200
     94        94       3       4163.23        119.10     654204.10      0.16402      2.00106     1.0000     0.2200     0.2200
     94        94       6       4091.05        119.10    1391281.94      0.63919     -0.07128     1.0000     0.5900     0.5900
     94        94       9       4168.57        119.10    1239585.49      0.03312      0.54245     1.0000     0.3600     0.3600
     94        94      12       4222.26        119.10    1076680.39      0.15375      1.35872     1.0000     0.1800     0.1800
     95        95       3       4163.23        107.57     654204.10      0.16402      2.00106     1.0000     0.2300     0.2300
     95        95       6       4185.11        107.57     548048.26      0.39921      2.91308     1.0000     0.0300     0.0300
     95        95       9       4134.94        107.57    1219000.20      0.09686      0.62733     1.0000     0.3700     0.3700
     95        95      12       4295.87        107.57    1076364.56      0.21353      1.36018     1.0000     0.2100     0.2100
     96        96       3       4207.00        110.83     552659.20      0.31105      2.28449     1.0000     0.1800     0.1800
     96        96       6       4203.28        110.83     423341.87      0.82268      3.35444     1.0000     0.0100     0.0100
     96        96       9       4253.38        110.83     486864.39      0.79662      3.64618     1.0000     0.0000     0.0000
     96        96      12       4295.87        110.83    1076364.56      0.21353      1.36018     1.0000     0.1900     0.1900
     97        97       3       4778.66        245.39     316847.28      0.46346      2.96365     1.0000     0.0300     0.0300
     97        97       6       4685.90        245.39     883502.25      1.09395      1.72585     1.0000     0.1800     0.1800
     97        97       9       4743.29        245.39     828976.71      0.78996      2.23553     1.0000     0.1400     0.1400
     97        97      12       4596.39        245.39     730607.85      1.13687      2.95558     1.0000     0.0000     0.0000
     98        98       3       4184.55         68.41     574922.46      0.35354      2.22235     1.0000     0.1300     0.1300
     98        98       6       4203.28         68.41     423341.87      0.82268      3.35444     1.0000     0.0100     0.0100
     98        98       9       4253.38         68.41     486864.39      0.79662      3.64618     1.0000     0.0100     0.0100
     98        98      12       4295.87         68.41    1076364.56      0.21353      1.36018     1.0000     0.1900     0.1900
     99        99       3       5088.16         55.62     190317.28      0.51264      3.30843     1.0000     0.0200     0.0200
     99        99       6       4946.31         55.62     766944.04      1.24070      2.20277     1.0000     0.1100     0.1100
     99        99       9       4810.61         55.62     618297.17      1.51481      3.16473     1.0000     0.0100     0.0100
     99        99      12       4649.26         55.62     607639.82      1.52588      3.52299     1.0000     0.0000     0.0000
    100       100       3       2538.54        727.24    1357785.45      1.50398     -0.48232     1.0000     0.6300     0.6300
    100       100       6       2934.51        727.24    1158131.00      1.98321      0.37021     1.0000     0.4200     0.4200
    100       100       9       2962.79        727.24    1088862.77      2.27506      0.74366     1.0000     0.3700     0.3700
    100       100      12       3010.34        727.24    1563881.01      1.12590     -1.56483     1.0000     0.9000     0.9000
    101       101       3       1576.74         81.33     604224.57      0.36088      1.69111     1.0000     0.2300     0.2300
    101       101       6       1793.32         81.33    1047546.66      0.75598      0.31916     1.0000     0.3600     0.3600
    101       101       9       1685.25         81.33     975887.87      0.15696      0.73315     1.0000     0.3500     0.3500
    101       101      12       1685.92         81.33    1036538.31      0.59771      0.47823     1.0000     0.4500     0.4500
    102       102       3       4133.74       1047.14     185817.98      0.53070      3.30838     1.0000     0.0400     0.0400
    102       102       6       3948.19       1047.14    1167665.42      1.38248      0.52242     1.0000     0.4300     0.4300
    102       102       9       4003.46       1047.14    1044184.64      1.01682      1.34816     1.0000     0.2100     0.2100
    102       102      12       4227.14       1047.14    1375983.79      2.15461     -0.02234     1.0000     0.5300     0.5300
    103       103       3       3505.73        109.76    1785124.98      1.07776     -1.39386     1.0000     0.8900     0.8900
    103       103       6       3948.19        109.76    1167665.42      1.38248      0.52242     1.0000     0.4900     0.4900
    103       103       9       3862.00        109.76    1015551.91      1.20747      1.26587     1.0000     0.1500     0.1500
    103       103      12       3611.50        109.76     892666.02      1.19685      2.01074     1.0000     0.0800     0.0800
    104       104       3       2909.14        362.99    1087674.03      1.58952      0.50702     1.0000     0.5200     0.5200
    104       104       6       3031.47        362.99    1204489.88      1.26742      0.19077     1.0000     0.5700     0.5700
    104       104       9       3060.52        362.99    1079308.91      0.97671      0.78674     1.0000     0.3900     0.3900
    104       104      12       3094.00        362.99    1060097.42      1.37769      0.97735     1.0000     0.2500     0.2500
    105       105       3       2909.14        227.21    1087674.03      1.58952      0.50702     1.0000     0.4800     0.4800
    105       105       6       2440.49        227.21    1251511.02      1.13175     -0.18390     1.0000     0.6000     0.6000
    105       105       9       2376.03        227.21    1150886.58      0.60394      0.25755     1.0000     0.4400     0.4400
    105       105      12       2229.76        227.21    1038247.95      0.34298      0.67674     1.0000     0.4200     0.4200
    106       106       3       2523.53        182.45     541453.76      0.57497      2.10856     1.0000     0.1500     0.1500
    106       106       6       2716.70        182.45    1066078.93      0.26215      0.56236     1.0000     0.4100     0.4100
    106       106       9       2820.17        182.45    1086935.37      0.83140      0.75235     1.0000     0.3500     0.3500
    106       106      12       2924.03        182.45    1056373.27      1.50269      0.99615     1.0000     0.2600     0.2600
    107       107       3       2439.76        101.76     578662.09      0.55131      1.99046     1.0000     0.2700     0.2700
    107       107       6       2468.97        101.76     517794.28      0.58874      2.76890     1.0000     0.0100     0.0100
    107       107       9       2566.95        101.76     901389.37      0.23697      1.42736     1.0000     0.2200     0.2200
    107       107      12       2351.67        101.76     889969.47      0.26590      1.48366     1.0000     0.1600     0.1600
    108       108       3       2439.76        182.45     578662.09      0.55131      1.99046     1.0000     0.1900     0.1900
    108       108       6       2662.54        182.45     570445.83      0.22514      2.55700     1.0000     0.0300     0.0300
    108       108       9       2769.59        182.45     685588.82      0.35947      2.43918     1.0000     0.0100     0.0100
    108       108      12       2842.83        182.45     887217.42      0.70940      1.84974     1.0000     0.0600     0.0600
    109       109       3       1975.78          2.67     956407.20      0.69577      0.56277     1.0000     0.4900     0.4900
    109       109       6       1950.48          2.67     999549.81      0.20604      0.52688     1.0000     0.4900     0.4900
    109       109       9       1801.36          2.67    1113670.27      0.37741      0.03844     1.0000     0.5200     0.5200
    109       109      12       1821.41          2.67    1019821.95      0.97666      0.57255     1.0000     0.3700     0.3700
    110       110       3       1474.48        122.67    1170065.05      0.27074     -0.30912     1.0000     0.7300     0.7300
    110       110       6       1516.50        122.67    1170733.80      0.42163     -0.39496     1.0000     0.6900     0.6900
    110       110       9       1493.01        122.67    1024869.79      0.61035      0.30158     1.0000     0.5000     0.5000
    110       110      12       1517.24        122.67    1016008.54      0.51912      0.38927     1.0000     0.4400     0.4400
    111       111       3       1667.47        602.35     864408.84      0.50817      0.87676     1.0000     0.4600     0.4600
    111       111       6       1544.76        602.35    1000934.46      0.25815      0.36614     1.0000     0.4600     0.4600
    111       111       9       1589.63        602.35    1011965.68      0.49479      0.36897     1.0000     0.4400     0.4400
    111       111      12       1472.76        602.35     983836.69      0.25103      0.57728     1.0000     0.4100     0.4100
    112       112       3       2680.32        166.72    2319388.60      1.01060     -3.53426     1.0000     0.9900     0.9900
    112       112       6       2559.51        166.72    2314851.00      1.27673     -4.46323     1.0000     1.0000     1.0000
    112       112       9       2479.00        166.72    2068009.21      0.68865     -4.04255     1.0000     1.0000     1.0000
    112       112      12       2176.38        166.72    1869355.99      0.10557     -3.84608     1.0000     1.0000     1.0000
    113       113       3       5103.35       1378.78     151623.98      0.04842      3.41387     1.0000     0.0000     0.0000
    113       113       6       5058.35       1378.78     135599.51      0.00838      4.38420     1.0000     0.0000     0.0000
    113       113       9       4797.70       1378.78     663254.73      0.62569      2.98375     1.0000     0.0200     0.0200
    113       113      12       4515.87       1378.78     775826.37      1.09352      2.74694     1.0000     0.0500     0.0500
    114       114       3       4571.64        530.36    1187327.35      0.59439      0.51305     1.0000     0.5600     0.5600
    114       114       6       4384.53        530.36    1046425.53      1.17608      1.14923     1.0000     0.2100     0.2100
    114       114       9       4095.94        530.36     912718.65      1.15395      1.89023     1.0000     0.0800     0.0800
    114       114      12       4080.05        530.36     791282.43      1.30971      2.67562     1.0000     0.0200     0.0200
    115       115       3       4303.03        280.46    1012096.50      0.81108      1.00214     1.0000     0.4800     0.4800
    115       115       6       3929.92        280.46     979243.50      1.45145      1.22119     1.0000     0.3700     0.3700
    115       115       9       3898.14        280.46     848162.83      1.54733      1.98910     1.0000     0.0900     0.0900
    115       115      12       3696.89        280.46     762739.98      1.51121      2.63894     1.0000     0.0200     0.0200
    116       116       3       3451.93        452.89     519277.37      0.37110      2.30832     1.0000     0.0800     0.0800
    116       116       6       3618.84        452.89    1152365.13      0.51646      0.57916     1.0000     0.4700     0.4700
    116       116       9       3541.23        452.89    1298455.16      1.21102      0.04356     1.0000     0.5600     0.5600
    116       116      12       3429.33        452.89    1117473.22      1.39923      0.92379     1.0000     0.3100     0.3100
    117       117       3       4259.38        817.09     904970.34      2.68141      1.30114     1.0000     0.2600     0.2600
    117       117       6       4201.47        817.09    2447570.18      2.37945     -3.80968     1.0000     1.0000     1.0000
    117       117       9       4123.46        817.09    2135020.48      3.29955     -3.14973     1.0000     0.9900     0.9900
    117       117      12       3830.70        817.09    2007148.15      2.99152     -3.37780     1.0000     0.9700     0.9700
    118       118       3       4516.14       1458.22    2858315.96      1.93531     -4.15089     1.0000     0.9800     0.9800
    118       118       6       4070.99       1458.22    2263196.42      3.28511     -3.15715     1.0000     0.9900     0.9900
    118       118       9       4281.49       1458.22    2324157.98      2.60682     -3.92961     1.0000     1.0000     1.0000
    118       118      12       3740.90       1458.22    2217671.50      2.27349     -4.39568     1.0000     1.0000     1.0000
    119       119       3       4931.06        779.05    1809485.48      1.94510     -1.10363     1.0000     0.8200     0.8200
    119       119       6       4764.70        779.05    1593474.82      1.69649     -0.65306     1.0000     0.6700     0.6700
    119       119       9       4479.70        779.05    1641611.18      1.27234     -1.11524     1.0000     0.8200     0.8200
    119       119      12       4163.39        779.05    1796592.85      1.38851     -1.96314     1.0000     0.9300     0.9300
    120       120       3       4931.06        757.49    1809485.48      1.94510     -1.10363     1.0000     0.8100     0.8100
    120       120       6       4764.70        757.49    1593474.82      1.69649     -0.65306     1.0000     0.6900     0.6900
    120       120       9       4479.70        757.49    1641611.18      1.27234     -1.11524     1.0000     0.8200     0.8200
    120       120      12       4163.39        757.49    1796592.85      1.38851     -1.96314     1.0000     0.9500     0.9500
    121       121       3       2538.54       1167.71    1357785.45      1.50398     -0.48232     1.0000     0.6400     0.6400
    121       121       6       2142.10       1167.71    1273256.42      1.17130     -0.46186     1.0000     0.7200     0.7200
    121       121       9       2010.99       1167.71    1598191.32      0.27923     -2.11823     1.0000     0.9300     0.9300
    121       121      12       2355.04       1167.71    1363307.94      0.31818     -1.09221     1.0000     0.8000     0.8000
    122       122       3       1360.84        500.86     362297.68      0.35785      2.53389     1.0000     0.1100     0.1100
    122       122       6       1301.78        500.86     372153.66      0.34307      3.16840     1.0000     0.0000     0.0000
    122       122       9       1083.60        500.86    1136487.90      0.48632     -0.28119     1.0000     0.5900     0.5900
    122       122      12        993.87        500.86    1025149.97      1.06851      0.33597     1.0000     0.5200     0.5200
    123       123       3        686.33        131.40    2274824.00      0.26937     -3.94316     1.0000     0.9900     0.9900
    123       123       6        674.13        131.40    1544304.87      0.10569     -1.83596     1.0000     0.8900     0.8900
    123       123       9        603.12        131.40    1345272.24      0.24629     -1.13466     1.0000     0.9000     0.9000
    123       123      12        626.74        131.40    1200215.01      0.35532     -0.45063     1.0000     0.8300     0.8300
    124       124       3        610.16        167.48    2389500.55      0.02670     -4.33486     1.0000     0.9800     0.9800
    124       124       6        575.17        167.48    1634914.37      0.20822     -2.14493     1.0000     0.9500     0.9500
    124       124       9        546.07        167.48    1323190.22      0.20441     -0.94452     1.0000     0.7700     0.7700
    124       124      12        536.62        167.48    1174197.25      0.06314     -0.22555     1.0000     0.6100     0.6100
    125       125       3        592.19        425.59     749280.32      0.43319      1.26769     1.0000     0.3900     0.3900
    125       125       6        552.20        425.59    1333635.48      1.06511     -0.85541     1.0000     0.7800     0.7800
    125       125       9        563.54        425.59    1279550.54      0.72156     -0.72690     1.0000     0.7500     0.7500
    125       125      12        572.69        425.59    1163074.43      0.64289     -0.16348     1.0000     0.5300     0.5300
    126       126       3        419.91         34.69     407815.83      0.77517      2.46545     1.0000     0.1600     0.1600
    126       126       6        385.47         34.69     755326.64      0.68377      1.68731     1.0000     0.1800     0.1800
    126       126       9        425.46         34.69     917438.37      0.63088      1.12864     1.0000     0.2700     0.2700
    126       126      12        496.32         34.69    1228863.55      0.95659     -0.53060     1.0000     0.6700     0.6700
    127       127       3        420.50        133.55     402585.42      0.78324      2.48292     1.0000     0.1100     0.1100
    127       127       6        472.25        133.55     901492.37      0.13663      1.03625     1.0000     0.3000     0.3000
    127       127       9        511.56        133.55     781118.65      0.33471      1.75857     1.0000     0.0800     0.0800
    127       127      12        501.00        133.55    1147740.05      1.47402     -0.07791     1.0000     0.5100     0.5100
    128       128       3        365.05        133.55      37754.78      0.51731      3.70225     1.0000     0.0000     0.0000
    128       128       6        385.47        133.55     755326.64      0.68377      1.68731     1.0000     0.1900     0.1900
    128       128       9        307.07        133.55     788870.70      1.62882      1.82077     1.0000     0.1200     0.1200
    128       128      12        315.87        133.55    1156954.04      0.48783      0.03621     1.0000     0.6100     0.6100
    129       129       3        663.36        282.58    2075976.85      1.29618     -3.26395     1.0000     0.9800     0.9800
    129       129       6        599.63        282.58    1358637.82      1.54888     -1.03180     1.0000     0.8300     0.8300
    129       129       9        661.83        282.58    1506026.09      3.03113     -1.94583     1.0000     0.9000     0.9000
    129       129      12        636.02        282.58    1576379.63      2.21463     -2.57477     1.0000     0.9800     0.9800
    130       130       3        365.05         47.78      37754.78      0.51731      3.70225     1.0000     0.0000     0.0000
    130       130       6        302.04         47.78     470914.88      1.52966      2.88882     1.0000     0.0100     0.0100
    130       130       9        355.66         47.78    1186661.93      0.18641     -0.14018     1.0000     0.6200     0.6200
    130       130      12        355.07         47.78    1100558.55      0.46714      0.31358     1.0000     0.4000     0.4000
    131       131       3        573.69        107.31     673782.26      0.56578      1.55270     1.0000     0.2900     0.2900
    131       131       6        577.80        107.31     645772.01      0.20504      2.08873     1.0000     0.0900     0.0900
    131       131       9        567.47        107.31    1468215.18      0.14344     -1.66770     1.0000     0.9100     0.9100
    131       131      12        591.54        107.31    1725760.60      1.54194     -3.41830     1.0000     0.9800     0.9800
    132       132       3        519.18        320.33     412683.42      0.11367      2.43403     1.0000     0.1100     0.1100
    132       132       6        437.37        320.33    1070627.50      0.73057      0.32022     1.0000     0.4300     0.4300
    132       132       9        446.41        320.33     989491.41      0.95429      0.77325     1.0000     0.4000     0.4000
    132       132      12        417.45        320.33     935764.43      1.13366      1.16186     1.0000     0.2600     0.2600
    133       133       3        812.23        482.03     528471.07      0.85384      1.99889     1.0000     0.1700     0.1700
    133       133       6        758.29        482.03     631358.47      0.73815      2.08332     1.0000     0.1000     0.1000
    133       133       9        802.25        482.03     600633.31      1.25313      2.58419     1.0000     0.0300     0.0300
    133       133      12        861.15        482.03    1448769.72      0.37602     -2.06518     1.0000     0.9500     0.9500
    134       134       3        724.34         35.91     653200.46      0.01091      1.56742     1.0000     0.3400     0.3400
    134       134       6        688.23         35.91     464784.16      0.06376      2.83965     1.0000     0.0400     0.0400
    134       134       9        646.58         35.91     605701.47      0.36982      2.59727     1.0000     0.0200     0.0200
    134       134      12        612.66         35.91     659070.89      0.93040      2.60512     1.0000     0.0300     0.0300
    135       135       3        740.82         68.90      43504.24      0.28643      3.67653     1.0000     0.0000     0.0000
    135       135       6        803.16         68.90     290509.93      0.96191      3.57842     1.0000     0.0000     0.0000
    135       135       9        727.91         68.90     737316.80      0.15614      1.88568     1.0000     0.0500     0.0500
    135       135      12        742.97         68.90     671933.13      0.18077      2.48411     1.0000     0.0300     0.0300
    136       136       3        740.82         87.25      43504.24      0.28643      3.67653     1.0000     0.0000     0.0000
    136       136       6        803.16         87.25     290509.93      0.96191      3.57842     1.0000     0.0000     0.0000
    136       136       9        727.91         87.25     737316.80      0.15614      1.88568     1.0000     0.1000     0.1000
    136       136      12        742.97         87.25     671933.13      0.18077      2.48411     1.0000     0.0300     0.0300
    137       137       3        886.35        351.83     305666.37      0.63485      2.75602     1.0000     0.0600     0.0600
    137       137       6        868.19        351.83     696042.45      0.73688      1.76028     1.0000     0.0800     0.0800
    137       137       9        857.78        351.83     610522.22      0.59187      2.49349     1.0000     0.0300     0.0300
    137       137      12        845.57        351.83     664509.82      0.18371      2.47763     1.0000     0.0500     0.0500
    138       138       3        740.82         18.36      43504.24      0.28643      3.67653     1.0000     0.0000     0.0000
    138       138       6        803.16         18.36     290509.93      0.96191      3.57842     1.0000     0.0000     0.0000
    138       138       9        862.31         18.36     588342.77      0.32342      2.60829     1.0000     0.0300     0.0300
    138       138      12        813.54         18.36     777854.05      0.47124      1.87836     1.0000     0.0800     0.0800
    139       139       3        929.16        259.36     340608.71      0.75978      2.63359     1.0000     0.0700     0.0700
    139       139       6        883.06        259.36     444299.51      0.67898      2.87875     1.0000     0.0400     0.0400
    139       139       9       1003.45        259.36     695887.14      0.16222      2.01968     1.0000     0.0800     0.0800
    139       139      12        957.79        259.36     684408.93      0.08189      2.36237     1.0000     0.0100     0.0100
    140       140       3       1025.30        115.44     681903.63      0.52249      1.41657     1.0000     0.3100     0.3100
    140       140       6       1051.40        115.44     856828.22      0.08510      1.01216     1.0000     0.2600     0.2600
    140       140       9       1003.45        115.44     695887.14      0.16222      2.01968     1.0000     0.0800     0.0800
    140       140      12        957.79        115.44     684408.93      0.08189      2.36237     1.0000     0.0500     0.0500
    141       141       3       1143.39        230.97     628683.77      0.35941      1.60469     1.0000     0.2600     0.2600
    141       141       6       1027.46        230.97     607834.06      0.41218      2.12823     1.0000     0.1500     0.1500
    141       141       9        939.11        230.97     576009.22      0.27047      2.67214     1.0000     0.0300     0.0300
    141       141      12       1002.65        230.97     759966.83      0.56529      1.88566     1.0000     0.0900     0.0900
    142       142       3       1160.11        276.53    1161095.52      0.35734     -0.27732     1.0000     0.5700     0.5700
    142       142       6       1095.23        276.53     868742.13      0.37190      0.95876     1.0000     0.3200     0.3200
    142       142       9       1043.17        276.53     725995.98      0.06596      1.86245     1.0000     0.0700     0.0700
    142       142      12       1050.16        276.53     638858.84      0.11070      2.59340     1.0000     0.0300     0.0300
    143       143       3       1303.49        134.87     613602.08      0.92406      1.63691     1.0000     0.2500     0.2500
    143       143       6       1369.92        134.87     794671.90      0.60454      1.25612     1.0000     0.2700     0.2700
    143       143       9       1398.90        134.87    1397123.33      0.11161     -1.71322     1.0000     0.8900     0.8900
    143       143      12       1297.33        134.87    1207144.30      0.17501     -0.79618     1.0000     0.6800     0.6800
    144       144       3       3505.73        346.16    1785124.98      1.07776     -1.39386     1.0000     0.8000     0.8000
    144       144       6       3574.43        346.16    1251044.44      1.15925      0.21321     1.0000     0.4700     0.4700
    144       144       9       3862.00        346.16    1015551.91      1.20747      1.26587     1.0000     0.2400     0.2400
    144       144      12       3402.07        346.16     870607.18      1.33657      2.11740     1.0000     0.0600     0.0600
    145       145       3       3210.63       1313.19     440062.53      0.23391      2.48378     1.0000     0.1100     0.1100
    145       145       6       3183.92       1313.19     378929.07      0.28426      3.38609     1.0000     0.0000     0.0000
    145       145       9       3208.12       1313.19     348062.01      0.19777      4.08416     1.0000     0.0000     0.0000
    145       145      12       3242.34       1313.19     324267.60      0.33316      4.69048     1.0000     0.0000     0.0000
    146       146       3       3476.77        455.91      38565.51      0.29026      3.71423     1.0000     0.0000     0.0000
    146       146       6       3496.93        455.91     421682.85      0.17642      3.28891     1.0000     0.0000     0.0000
    146       146       9       3791.60        455.91     428262.47      0.59352      3.80333     1.0000     0.0000     0.0000
    146       146      12       3546.90        455.91     501095.95      0.56699      3.90399     1.0000     0.0000     0.0000
    147       147       3       4422.07        479.03    1440884.22      0.78693     -0.19466     1.0000     0.6200     0.6200
    147       147       6       4202.18        479.03    1040449.64      0.78859      1.17038     1.0000     0.3600     0.3600
    147       147       9       4144.86        479.03     872797.87      0.63435      2.05484     1.0000     0.0700     0.0700
    147       147      12       4231.01        479.03     773735.13      0.47119      2.75658     1.0000     0.0100     0.0100
    148       148       3       4254.33        136.17     502940.36      0.19968      2.42326     1.0000     0.1600     0.1600
    148       148       6       4286.14        136.17    1045936.46      0.77808      1.15096     1.0000     0.2500     0.2500
    148       148       9       4339.41        136.17     884167.66      0.83483      2.00796     1.0000     0.0900     0.0900
    148       148      12       4227.22        136.17    1271421.70      0.22520      0.46013     1.0000     0.4400     0.4400
