#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     97        97      21       4339.21        271.27     776555.25      0.32960      0.88096     1.0000     0.2620     0.2620
     97        97      24       4291.27        271.27     730217.27      0.22516      1.37682     1.0000     0.1440     0.1440
     97        97      27       4256.68        271.27     711513.14      0.08327      1.63572     1.0000     0.0900     0.0900
     98        98       3       3701.78        264.99     760175.39      0.67136      0.58060     1.0000     0.4930     0.4930
     98        98       6       3745.61        264.99     662672.00      0.44521      1.26421     1.0000     0.2500     0.2500
     98        98       9       3712.77        264.99     746911.68      0.65386      0.94140     1.0000     0.2820     0.2820
     98        98      12       3699.04        264.99     896498.85      0.74325     -0.00263     1.0000     0.5480     0.5480
     98        98      15       3647.26        264.99     905487.91      0.09799     -0.07227     1.0000     0.5890     0.5890
     98        98      18       3612.21        264.99     859101.30      0.09809      0.48975     1.0000     0.4020     0.4020
     98        98      21       3609.02        264.99     830400.13      0.28165      0.76976     1.0000     0.2930     0.2930
     98        98      24       3567.24        264.99     837422.93      0.07453      0.74974     1.0000     0.2910     0.2910
     98        98      27       3605.00        264.99     811382.95      0.09237      1.03768     1.0000     0.2300     0.2300
     99        99       3       3372.47         93.54     659831.78      0.03858      1.08088     1.0000     0.3690     0.3690
     99        99       6       3360.00         93.54     537822.30      0.00169      2.01446     1.0000     0.1200     0.1200
     99        99       9       3339.73         93.54     489481.43      0.39205      2.64417     1.0000     0.0260     0.0260
     99        99      12       3348.16         93.54     445292.66      0.47107      3.26301     1.0000     0.0020     0.0020
     99        99      15       3338.32         93.54     560836.25      0.45427      2.69864     1.0000     0.0160     0.0160
     99        99      18       3310.43         93.54     657716.59      0.09187      2.12159     1.0000     0.0490     0.0490
     99        99      21       3314.36         93.54     658849.51      0.33790      2.25116     1.0000     0.0290     0.0290
     99        99      24       3294.28         93.54     664214.63      0.37263      2.33114     1.0000     0.0330     0.0330
     99        99      27       3260.27         93.54     695006.10      0.45182      2.32275     1.0000     0.0220     0.0220
    100       100       3       3041.65        242.25     257094.25      1.52740      2.78407     1.0000     0.0610     0.0610
    100       100       6       3031.14        242.25    1029757.79      0.38390     -0.44430     1.0000     0.6900     0.6900
    100       100       9       3044.91        242.25     853107.42      0.05595      0.54103     1.0000     0.4340     0.4340
    100       100      12       3096.81        242.25     861727.06      0.24734      0.54764     1.0000     0.3830     0.3830
    100       100      15       3105.04        242.25     838518.61      0.64515      0.76900     1.0000     0.3260     0.3260
    100       100      18       3085.09        242.25     782845.60      0.66160      1.26799     1.0000     0.1710     0.1710
    100       100      21       3094.76        242.25     784900.60      1.22461      1.33398     1.0000     0.1660     0.1660
    100       100      24       3078.73        242.25     775092.25      1.75594      1.49768     1.0000     0.1470     0.1470
    100       100      27       3070.98        242.25     786019.55      1.31850      1.47163     1.0000     0.1100     0.1100
    101       101       3       3417.06         47.12     279592.41      0.40613      2.66339     1.0000     0.0870     0.0870
    101       101       6       3400.07         47.12     475926.98      0.16260      2.34110     1.0000     0.0710     0.0710
    101       101       9       3365.99         47.12     450402.66      0.05032      2.88444     1.0000     0.0160     0.0160
    101       101      12       3343.25         47.12     548591.91      0.74029      2.55227     1.0000     0.0320     0.0320
    101       101      15       3338.32         47.12     560836.25      0.45427      2.69864     1.0000     0.0140     0.0140
    101       101      18       3365.18         47.12     640165.46      0.30129      2.26381     1.0000     0.0310     0.0310
    101       101      21       3363.28         47.12     641985.25      0.01552      2.39679     1.0000     0.0210     0.0210
    101       101      24       3353.28         47.12     700422.36      0.05312      2.00056     1.0000     0.0670     0.0670
    101       101      27       3324.93         47.12     695075.60      0.15717      2.15355     1.0000     0.0440     0.0440
    102       102       3       3345.82        150.84     904069.76      0.91820      0.06439     1.0000     0.6200     0.6200
    102       102       6       3337.91        150.84     773933.63      0.69787      0.76842     1.0000     0.3890     0.3890
    102       102       9       3312.95        150.84     792351.49      0.98310      0.78201     1.0000     0.3440     0.3440
    102       102      12       3298.37        150.84     819640.18      1.01206      0.68735     1.0000     0.3330     0.3330
    102       102      15       3267.70        150.84     763360.70      1.29305      1.32014     1.0000     0.2200     0.2200
    102       102      18       3282.10        150.84     722815.26      1.26302      1.59409     1.0000     0.1090     0.1090
    102       102      21       3277.26        150.84     745119.08      0.79887      1.50619     1.0000     0.1380     0.1380
    102       102      24       3285.93        150.84     710437.08      0.69731      1.90913     1.0000     0.0710     0.0710
    102       102      27       3262.23        150.84     734979.15      0.55238      1.94894     1.0000     0.0610     0.0610
    103       103       3       3291.33        143.75     385929.12      0.22041      2.22083     1.0000     0.1660     0.1660
    103       103       6       3241.39        143.75     765845.85      0.01212      0.91325     1.0000     0.3250     0.3250
    103       103       9       3215.89        143.75     817009.21      0.22599      0.75737     1.0000     0.3250     0.3250
    103       103      12       3265.26        143.75     806008.19      0.62369      0.92131     1.0000     0.2870     0.2870
    103       103      15       3285.14        143.75     748093.77      0.54691      1.28984     1.0000     0.1840     0.1840
    103       103      18       3243.21        143.75     782674.94      1.08928      1.26934     1.0000     0.1980     0.1980
    103       103      21       3234.25        143.75     835653.07      0.45291      0.90679     1.0000     0.2990     0.2990
    103       103      24       3262.17        143.75     801623.85      0.19970      1.26157     1.0000     0.1580     0.1580
    103       103      27       3272.15        143.75     792427.20      0.49992      1.21955     1.0000     0.1890     0.1890
    104       104       3       2725.58          3.90     127179.51      1.29932      3.32398     1.0000     0.0220     0.0220
    104       104       6       2767.62          3.90     800572.60      0.87856      0.83743     1.0000     0.3740     0.3740
    104       104       9       2764.07          3.90     863018.01      1.27353      0.61076     1.0000     0.3960     0.3960
    104       104      12       2796.53          3.90     858521.32      1.17934      0.71287     1.0000     0.3460     0.3460
    104       104      15       2751.36          3.90     866289.03      0.55681      0.72394     1.0000     0.3330     0.3330
    104       104      18       2753.69          3.90     861852.06      0.42237      0.81391     1.0000     0.2900     0.2900
    104       104      21       2762.62          3.90    1030364.89      0.34723     -0.51561     1.0000     0.6810     0.6810
    104       104      24       2783.38          3.90    1032303.61      0.07174     -0.56197     1.0000     0.7090     0.7090
    104       104      27       2777.40          3.90    1022840.22      0.33529     -0.50425     1.0000     0.6680     0.6680
    105       105       3       2022.95        506.40     258654.47      0.72814      2.85029     1.0000     0.0690     0.0690
    105       105       6       2027.47        506.40     448923.25      0.79906      2.70314     1.0000     0.0390     0.0390
    105       105       9       2067.71        506.40     831681.66      0.26731      1.01403     1.0000     0.3040     0.3040
    105       105      12       2099.99        506.40     863443.23      1.19280      0.93648     1.0000     0.2900     0.2900
    105       105      15       2094.90        506.40     988823.21      1.42939      0.16812     1.0000     0.5180     0.5180
    105       105      18       2098.47        506.40    1044027.01      2.00249     -0.22479     1.0000     0.5750     0.5750
    105       105      21       2074.21        506.40    1078115.87      1.40407     -0.50665     1.0000     0.6810     0.6810
    105       105      24       2057.00        506.40    1040846.29      1.49595     -0.22693     1.0000     0.6100     0.6100
    105       105      27       2043.60        506.40    1098577.76      1.29041     -0.74102     1.0000     0.7290     0.7290
    106       106       3       2767.11         39.44     922419.03      0.71163      0.17847     1.0000     0.5880     0.5880
    106       106       6       2784.37         39.44     859233.96      0.63058      0.54321     1.0000     0.4160     0.4160
    106       106       9       2811.06         39.44    1336067.26      0.31654     -2.15344     1.0000     0.9500     0.9500
    106       106      12       2828.68         39.44    1221879.05      0.12397     -1.66314     1.0000     0.8880     0.8880
    106       106      15       2811.34         39.44    1154451.24      0.00857     -1.33643     1.0000     0.8560     0.8560
    106       106      18       2817.17         39.44    1061093.30      0.14205     -0.72047     1.0000     0.7400     0.7400
    106       106      21       2799.77         39.44    1019655.62      0.21139     -0.42772     1.0000     0.6790     0.6790
    106       106      24       2799.54         39.44    1009771.08      0.04455     -0.36645     1.0000     0.6740     0.6740
    106       106      27       2784.52         39.44     953218.33      0.04208      0.13058     1.0000     0.4990     0.4990
    107       107       3       3109.17         49.66     956408.42      0.34708     -0.05283     1.0000     0.6710     0.6710
    107       107       6       3125.03         49.66     940863.56      0.00741      0.01297     1.0000     0.5910     0.5910
    107       107       9       3095.52         49.66     894483.80      0.80368      0.29306     1.0000     0.4760     0.4760
    107       107      12       3122.15         49.66     888068.60      0.39858      0.37098     1.0000     0.4620     0.4620
    107       107      15       3114.01         49.66     950103.12      0.06735     -0.04927     1.0000     0.5690     0.5690
    107       107      18       3083.88         49.66     927985.12      0.19650      0.12163     1.0000     0.4800     0.4800
    107       107      21       3104.03         49.66     881986.18      0.12440      0.51680     1.0000     0.3640     0.3640
    107       107      24       3117.37         49.66     892098.05      0.05504      0.45642     1.0000     0.3790     0.3790
    107       107      27       3138.94         49.66     878410.42      0.11259      0.60762     1.0000     0.3250     0.3250
    108       108       3       3376.98        455.00      64016.67      0.17815      3.56059     1.0000     0.0060     0.0060
    108       108       6       3403.99        455.00     103062.97      0.38589      4.30883     1.0000     0.0000     0.0000
    108       108       9       3399.23        455.00     419272.76      0.29077      3.07584     1.0000     0.0100     0.0100
    108       108      12       3383.29        455.00     580005.11      0.36729      2.33614     1.0000     0.0510     0.0510
    108       108      15       3395.73        455.00     626195.84      0.99161      2.20692     1.0000     0.0500     0.0500
    108       108      18       3378.39        455.00     572544.40      1.12421      2.81175     1.0000     0.0150     0.0150
    108       108      21       3348.17        455.00     625172.18      0.91583      2.54198     1.0000     0.0170     0.0170
    108       108      24       3351.65        455.00     589975.96      0.91788      3.00894     1.0000     0.0100     0.0100
    108       108      27       3334.94        455.00     618221.65      0.85219      2.89090     1.0000     0.0070     0.0070
    109       109       3       3438.38          1.24     410255.87      0.12359      2.11959     1.0000     0.1820     0.1820
    109       109       6       3410.90          1.24     697174.63      0.54729      1.17350     1.0000     0.2760     0.2760
    109       109       9       3396.88          1.24     671875.78      1.08543      1.52274     1.0000     0.1580     0.1580
    109       109      12       3393.97          1.24     582067.50      1.07756      2.32195     1.0000     0.0450     0.0450
    109       109      15       3361.76          1.24     608642.33      0.80383      2.33898     1.0000     0.0290     0.0290
    109       109      18       3346.39          1.24     569511.29      1.04694      2.83633     1.0000     0.0170     0.0170
    109       109      21       3353.89          1.24     646659.20      0.64226      2.35643     1.0000     0.0340     0.0340
    109       109      24       3325.80          1.24     641105.68      0.57011      2.54212     1.0000     0.0190     0.0190
    109       109      27       3314.51          1.24     634175.78      0.76236      2.73783     1.0000     0.0150     0.0150
    110       110       3       3318.25        285.02     606213.66      1.53003      1.30403     1.0000     0.3390     0.3390
    110       110       6       3372.19        285.02     839286.05      0.98506      0.42353     1.0000     0.4540     0.4540
    110       110       9       3345.83        285.02     800805.12      0.63750      0.73003     1.0000     0.3420     0.3420
    110       110      12       3353.62        285.02     684507.19      0.67420      1.61712     1.0000     0.1250     0.1250
    110       110      15       3349.62        285.02     608553.70      0.78913      2.33964     1.0000     0.0380     0.0380
    110       110      18       3314.95        285.02     649120.59      0.53910      2.19125     1.0000     0.0460     0.0460
    110       110      21       3291.88        285.02     657451.66      0.42819      2.26323     1.0000     0.0340     0.0340
    110       110      24       3292.11        285.02     640010.45      0.40577      2.55212     1.0000     0.0110     0.0110
    110       110      27       3299.79        285.02     636965.70      0.64911      2.71106     1.0000     0.0130     0.0130
    111       111       3       1951.52         32.05     486045.24      0.91280      1.99161     1.0000     0.2060     0.2060
    111       111       6       1986.74         32.05    1177154.08      0.06245     -0.78385     1.0000     0.7540     0.7540
    111       111       9       2007.98         32.05    1068037.26      0.70226     -0.30451     1.0000     0.6500     0.6500
    111       111      12       2006.31         32.05    1001314.34      1.21305      0.07578     1.0000     0.5100     0.5100
    111       111      15       2000.67         32.05     962509.30      1.03747      0.34774     1.0000     0.4480     0.4480
    111       111      18       2007.90         32.05     932701.47      1.59722      0.59370     1.0000     0.3640     0.3640
    111       111      21       2012.24         32.05    1003298.81      0.91002      0.07956     1.0000     0.5200     0.5200
    111       111      24       2002.89         32.05     993397.54      1.46591      0.16613     1.0000     0.4840     0.4840
    111       111      27       1979.27         32.05     945639.96      1.69051      0.59031     1.0000     0.3310     0.3310
    112       112       3       2854.84        107.76     560828.28      1.08313      1.60871     1.0000     0.2910     0.2910
    112       112       6       2829.73        107.76     412569.27      2.02159      2.78347     1.0000     0.0270     0.0270
    112       112       9       2745.00        107.76     988930.37      0.76351     -0.12500     1.0000     0.6010     0.6010
    112       112      12       2744.82        107.76    1027417.58      0.24224     -0.39155     1.0000     0.6460     0.6460
    112       112      15       2745.65        107.76     982256.20      0.21111     -0.10523     1.0000     0.5490     0.5490
    112       112      18       2771.74        107.76     983094.47      0.23239     -0.11979     1.0000     0.5650     0.5650
    112       112      21       2776.30        107.76     963297.72      0.84591      0.03481     1.0000     0.5250     0.5250
    112       112      24       2810.71        107.76     958698.21      0.77641      0.07671     1.0000     0.5210     0.5210
    112       112      27       2827.49        107.76     959748.21      1.41522      0.07104     1.0000     0.4900     0.4900
    113       113       3       2544.18        204.33    1001081.39      0.70035     -0.03008     1.0000     0.6470     0.6470
    113       113       6       2545.22        204.33     690458.98      1.69387      1.47943     1.0000     0.1910     0.1910
    113       113       9       2585.99        204.33     873808.72      1.39403      0.67999     1.0000     0.3690     0.3690
    113       113      12       2615.52        204.33     924015.37      1.52299      0.44115     1.0000     0.4290     0.4290
    113       113      15       2610.76        204.33    1000074.42      1.66434     -0.04736     1.0000     0.5490     0.5490
    113       113      18       2593.46        204.33     967982.13      1.45960      0.18973     1.0000     0.4830     0.4830
    113       113      21       2575.95        204.33     945361.54      1.37796      0.38303     1.0000     0.4200     0.4200
    113       113      24       2540.16        204.33     988831.13      1.03579      0.03755     1.0000     0.5240     0.5240
    113       113      27       2517.46        204.33     951088.31      0.76597      0.37469     1.0000     0.4190     0.4190
    114       114       3       2066.51         15.66    1387900.94      0.93610     -1.41400     1.0000     0.8650     0.8650
    114       114       6       2110.68         15.66    1516948.26      0.81166     -2.41089     1.0000     0.9510     0.9510
    114       114       9       2052.93         15.66    1294776.82      0.13190     -1.56941     1.0000     0.9050     0.9050
    114       114      12       2042.10         15.66    1151816.94      0.04534     -0.86378     1.0000     0.7960     0.7960
    114       114      15       2039.40         15.66    1053091.76      0.35069     -0.27058     1.0000     0.6200     0.6200
    114       114      18       2047.61         15.66     972296.42      0.55965      0.30259     1.0000     0.4540     0.4540
    114       114      21       2054.43         15.66    1032937.74      0.29851     -0.15267     1.0000     0.5870     0.5870
    114       114      24       2046.46         15.66    1105110.51      0.30119     -0.75930     1.0000     0.7670     0.7670
    114       114      27       2049.52         15.66    1085897.34      0.21378     -0.63064     1.0000     0.7180     0.7180
    115       115       3       2383.90          6.69    1151582.52      0.22544     -0.60995     1.0000     0.7270     0.7270
    115       115       6       2365.24          6.69    1279754.23      1.18394     -1.25972     1.0000     0.8300     0.8300
    115       115       9       2370.82          6.69    1241154.50      1.59845     -1.25284     1.0000     0.8300     0.8300
    115       115      12       2382.29          6.69    1163454.27      2.41027     -1.08399     1.0000     0.8040     0.8040
    115       115      15       2380.46          6.69    1116157.07      1.99628     -0.68190     1.0000     0.7440     0.7440
    115       115      18       2367.64          6.69    1159724.82      1.94006     -1.05397     1.0000     0.8340     0.8340
    115       115      21       2353.73          6.69    1112659.17      1.86725     -0.75536     1.0000     0.7540     0.7540
    115       115      24       2350.00          6.69    1107652.79      1.39738     -0.75727     1.0000     0.7650     0.7650
    115       115      27       2350.71          6.69    1108726.94      1.31570     -0.80509     1.0000     0.7710     0.7710
    116       116       3       2379.37         26.54     762669.88      0.61426      0.95426     1.0000     0.4440     0.4440
    116       116       6       2370.11         26.54     868411.13      0.89237      0.70497     1.0000     0.4140     0.4140
    116       116       9       2348.81         26.54    1182704.66      1.41669     -0.92759     1.0000     0.7990     0.7990
    116       116      12       2343.35         26.54    1256690.84      1.49493     -1.49875     1.0000     0.8840     0.8840
    116       116      15       2347.25         26.54    1175523.74      1.11368     -1.08613     1.0000     0.8270     0.8270
    116       116      18       2353.66         26.54    1103873.64      1.35786     -0.64438     1.0000     0.7230     0.7230
    116       116      21       2354.86         26.54    1127503.21      1.46807     -0.87138     1.0000     0.7930     0.7930
    116       116      24       2360.57         26.54    1160303.63      1.95679     -1.19233     1.0000     0.8500     0.8500
    116       116      27       2364.17         26.54    1120657.49      1.64855     -0.90868     1.0000     0.7820     0.7820
    117       117       3       2565.40         62.51     814974.28      0.35724      0.68698     1.0000     0.4820     0.4820
    117       117       6       2518.78         62.51     688059.72      1.52146      1.49115     1.0000     0.2210     0.2210
    117       117       9       2527.68         62.51     929594.06      0.53297      0.36246     1.0000     0.4610     0.4610
    117       117      12       2589.55         62.51     957626.58      0.35267      0.22706     1.0000     0.4520     0.4520
    117       117      15       2561.80         62.51     984353.65      1.13254      0.06213     1.0000     0.5320     0.5320
    117       117      18       2543.11         62.51     955924.66      1.11027      0.28018     1.0000     0.4540     0.4540
    117       117      21       2531.83         62.51    1007369.35      0.48973     -0.11268     1.0000     0.5480     0.5480
    117       117      24       2508.04         62.51    1008310.83      0.12744     -0.12709     1.0000     0.5850     0.5850
    117       117      27       2484.92         62.51    1028580.06      0.70168     -0.31359     1.0000     0.6580     0.6580
    118       118       3       2952.66         37.97     935623.08      0.11595      0.03149     1.0000     0.6210     0.6210
    118       118       6       2980.11         37.97     793674.63      0.03360      0.77010     1.0000     0.3670     0.3670
    118       118       9       2912.15         37.97     826003.73      1.04149      0.82704     1.0000     0.3290     0.3290
    118       118      12       2899.17         37.97    1186175.33      0.19029     -1.42967     1.0000     0.8750     0.8750
    118       118      15       2864.45         37.97    1127990.58      0.06987     -1.14724     1.0000     0.8440     0.8440
    118       118      18       2890.09         37.97    1080386.84      0.61691     -0.86905     1.0000     0.7870     0.7870
    118       118      21       2928.60         37.97    1027179.64      0.21995     -0.48947     1.0000     0.6660     0.6660
    118       118      24       2944.27         37.97     986767.14      0.49383     -0.38607     1.0000     0.6540     0.6540
    118       118      27       2910.06         37.97     989818.06      0.30345     -0.20314     1.0000     0.6050     0.6050
    119       119       3       2010.64        253.03     477699.63      0.55877      2.02312     1.0000     0.2100     0.2100
    119       119       6       2022.45        253.03     724479.83      0.32847      1.38369     1.0000     0.2400     0.2400
    119       119       9       1999.28        253.03     630161.49      0.48846      2.13824     1.0000     0.0630     0.0630
    119       119      12       2050.14        253.03     806332.54      0.30081      1.29301     1.0000     0.2030     0.2030
    119       119      15       2086.71        253.03     822374.04      0.18254      1.30433     1.0000     0.1840     0.1840
    119       119      18       2083.28        253.03     895768.96      0.67142      0.86524     1.0000     0.2920     0.2920
    119       119      21       2100.10        253.03     891476.37      0.87401      0.95570     1.0000     0.2680     0.2680
    119       119      24       2071.69        253.03     988475.28      1.01219      0.20691     1.0000     0.4280     0.4280
    119       119      27       2069.70        253.03    1122474.54      0.93827     -0.94905     1.0000     0.7980     0.7980
    120       120       3       1926.04        249.08    1761923.75      1.16187     -2.93539     1.0000     0.9580     0.9580
    120       120       6       1955.71        249.08    1366178.61      0.48449     -1.68896     1.0000     0.8860     0.8860
    120       120       9       1986.18        249.08    1204558.15      0.16244     -1.06611     1.0000     0.8220     0.8220
    120       120      12       1963.88        249.08    1268168.06      1.13604     -1.59014     1.0000     0.8970     0.8970
    120       120      15       1913.03        249.08    1259620.94      0.28123     -1.82124     1.0000     0.9310     0.9310
    120       120      18       1933.37        249.08    1165839.06      0.02682     -1.12038     1.0000     0.8450     0.8450
    120       120      21       1928.78        249.08    1230129.91      0.18971     -1.69770     1.0000     0.9130     0.9130
    120       120      24       1913.03        249.08    1262266.60      0.69931     -2.23248     1.0000     0.9710     0.9710
    120       120      27       1898.80        249.08    1204251.96      0.50065     -1.83266     1.0000     0.9360     0.9360
    121       121       3       1859.80        517.46     468139.78      0.46183      2.03026     1.0000     0.1930     0.1930
    121       121       6       1856.86        517.46    1165805.06      1.17212     -0.82096     1.0000     0.7800     0.7800
    121       121       9       1867.20        517.46    1110180.51      1.78639     -0.64107     1.0000     0.7270     0.7270
    121       121      12       1882.60        517.46    1098652.51      1.08978     -0.64425     1.0000     0.7280     0.7280
    121       121      15       1850.16        517.46    1115799.85      0.91356     -0.82341     1.0000     0.7800     0.7800
    121       121      18       1882.52        517.46    1118888.00      1.12777     -0.90995     1.0000     0.7860     0.7860
    121       121      21       1851.31        517.46    1204727.41      0.17057     -1.65330     1.0000     0.9190     0.9190
    121       121      24       1838.55        517.46    1170974.28      0.30593     -1.46382     1.0000     0.8980     0.8980
    121       121      27       1842.76        517.46    1116745.75      0.58041     -1.05843     1.0000     0.8160     0.8160
    122       122       3       2481.16         43.40     342685.69      0.29259      2.50668     1.0000     0.1090     0.1090
    122       122       6       2431.22         43.40     785719.23      0.28188      1.01403     1.0000     0.3170     0.3170
    122       122       9       2414.81         43.40     725312.00      0.81876      1.52523     1.0000     0.1660     0.1660
    122       122      12       2403.57         43.40     979335.77      1.18783      0.08878     1.0000     0.5270     0.5270
    122       122      15       2400.21         43.40    1098715.72      2.11685     -0.73438     1.0000     0.7340     0.7340
    122       122      18       2428.18         43.40    1170632.41      1.26713     -1.33047     1.0000     0.8620     0.8620
    122       122      21       2432.70         43.40    1143597.54      0.69805     -1.20173     1.0000     0.8510     0.8510
    122       122      24       2428.36         43.40    1140319.80      0.92629     -1.24287     1.0000     0.8380     0.8380
    122       122      27       2421.25         43.40    1135252.42      1.19079     -1.26104     1.0000     0.8640     0.8640
    123       123       3       1964.60        250.40    1686063.63      0.13427     -2.53993     1.0000     0.9420     0.9420
    123       123       6       1937.55        250.40    1380584.36      0.76242     -1.75794     1.0000     0.8930     0.8930
    123       123       9       1924.60        250.40    1185727.44      0.27862     -1.06942     1.0000     0.8330     0.8330
    123       123      12       1930.46        250.40    1093204.74      0.41108     -0.49788     1.0000     0.6910     0.6910
    123       123      15       1920.49        250.40    1155084.01      0.29701     -1.09596     1.0000     0.7980     0.7980
    123       123      18       1941.02        250.40    1219719.30      0.74488     -1.51652     1.0000     0.8840     0.8840
    123       123      21       1923.70        250.40    1243948.13      0.12114     -1.96564     1.0000     0.9510     0.9510
    123       123      24       1923.59        250.40    1264880.54      0.70776     -2.25449     1.0000     0.9730     0.9730
    123       123      27       1909.68        250.40    1273955.40      1.35892     -2.44938     1.0000     0.9680     0.9680
    124       124       3       2193.80         48.32    1176041.19      0.55635     -0.60280     1.0000     0.7370     0.7370
    124       124       6       2249.00         48.32    1369404.56      1.53598     -1.68791     1.0000     0.8870     0.8870
    124       124       9       2258.20         48.32    1245991.88      1.55325     -1.27976     1.0000     0.8380     0.8380
    124       124      12       2259.04         48.32    1251648.93      2.71938     -1.46735     1.0000     0.8780     0.8780
    124       124      15       2258.69         48.32    1216805.96      3.21497     -1.36722     1.0000     0.8840     0.8840
    124       124      18       2270.39         48.32    1252435.88      2.87071     -1.73389     1.0000     0.9220     0.9220
    124       124      21       2272.41         48.32    1246823.47      2.88977     -1.80392     1.0000     0.9380     0.9380
    124       124      24       2259.28         48.32    1190377.09      2.80268     -1.44083     1.0000     0.8950     0.8950
    124       124      27       2248.96         48.32    1145513.04      2.56367     -1.12451     1.0000     0.8200     0.8200
    125       125       3       1859.80        532.81     468139.78      0.46183      2.03026     1.0000     0.2010     0.2010
    125       125       6       1931.41        532.81     985226.42      0.81074      0.13515     1.0000     0.5540     0.5540
    125       125       9       1922.64        532.81    1095908.89      0.87042     -0.56015     1.0000     0.7070     0.7070
    125       125      12       1943.14        532.81    1109238.80      1.10173     -0.59798     1.0000     0.7100     0.7100
    125       125      15       1972.82        532.81    1115658.05      1.26495     -0.69767     1.0000     0.7240     0.7240
    125       125      18       1985.08        532.81    1172823.90      0.44205     -1.17174     1.0000     0.8550     0.8550
    125       125      21       1962.62        532.81    1129336.60      0.05737     -0.90797     1.0000     0.8140     0.8140
    125       125      24       1933.06        532.81    1115774.04      0.05407     -0.84763     1.0000     0.7770     0.7770
    125       125      27       1917.36        532.81    1096168.70      0.33733     -0.87638     1.0000     0.7830     0.7830
    126       126       3       2075.38        243.65    1505496.51      0.23814     -1.85807     1.0000     0.8910     0.8910
    126       126       6       2086.59        243.65    1345742.49      0.54467     -1.59111     1.0000     0.8870     0.8870
    126       126       9       2061.35        243.65    1490839.22      0.14849     -2.66317     1.0000     0.9720     0.9720
    126       126      12       2050.80        243.65    1312813.08      0.29145     -1.86885     1.0000     0.9260     0.9260
    126       126      15       2049.87        243.65    1214702.97      0.28551     -1.37376     1.0000     0.8570     0.8570
    126       126      18       2023.77        243.65    1196394.19      0.15006     -1.34503     1.0000     0.8700     0.8700
    126       126      21       2012.05        243.65    1220104.70      0.92248     -1.61915     1.0000     0.8920     0.8920
    126       126      24       2022.74        243.65    1158275.92      0.91739     -1.19972     1.0000     0.8500     0.8500
    126       126      27       2026.48        243.65    1123596.03      0.51851     -0.95881     1.0000     0.8110     0.8110
    127       127       3       2080.21        241.53    1584189.70      0.13788     -2.15523     1.0000     0.9240     0.9240
    127       127       6       2056.80        241.53    1348752.46      0.54905     -1.60552     1.0000     0.8720     0.8720
    127       127       9       2061.35        241.53    1490839.22      0.14849     -2.66317     1.0000     0.9630     0.9630
    127       127      12       2023.10        241.53    1314735.82      0.37344     -1.88086     1.0000     0.9200     0.9200
    127       127      15       1985.89        241.53    1360390.56      0.64109     -2.36825     1.0000     0.9590     0.9590
    127       127      18       1978.73        241.53    1270286.90      0.72859     -1.88831     1.0000     0.9440     0.9440
    127       127      21       2012.05        241.53    1220104.70      0.92248     -1.61915     1.0000     0.9000     0.9000
    127       127      24       2004.44        241.53    1148075.78      1.00115     -1.11522     1.0000     0.8310     0.8310
    127       127      27       1989.17        241.53    1143811.08      0.41391     -1.13478     1.0000     0.8220     0.8220
    128       128       3       2083.45        241.93     531117.97      0.67987      1.82140     1.0000     0.2480     0.2480
    128       128       6       2095.98        241.93    1096845.11      0.37557     -0.39931     1.0000     0.7010     0.7010
    128       128       9       2079.45        241.93    1288181.23      0.38657     -1.53261     1.0000     0.8940     0.8940
    128       128      12       2058.85        241.93    1266662.56      0.87366     -1.58074     1.0000     0.8970     0.8970
    128       128      15       2054.59        241.93    1336874.61      0.73665     -2.20772     1.0000     0.9490     0.9490
    128       128      18       2016.02        241.93    1299590.49      0.95105     -2.10375     1.0000     0.9580     0.9580
    128       128      21       2042.09        241.93    1268477.09      1.56929     -1.99816     1.0000     0.9490     0.9490
    128       128      24       2040.65        241.93    1213994.70      1.52274     -1.66129     1.0000     0.9090     0.9090
    128       128      27       2011.23        241.93    1205426.85      1.07824     -1.67116     1.0000     0.9130     0.9130
    129       129       3       2666.90         63.29    1106377.65      0.37129     -0.54916     1.0000     0.7450     0.7450
    129       129       6       2649.39         63.29     930497.72      0.13782      0.18578     1.0000     0.5390     0.5390
    129       129       9       2610.90         63.29     940858.64      0.20526      0.29835     1.0000     0.4900     0.4900
    129       129      12       2614.77         63.29     816135.12      0.41653      1.12831     1.0000     0.2520     0.2520
    129       129      15       2628.47         63.29     817165.41      0.03393      1.22656     1.0000     0.2050     0.2050
    129       129      18       2617.20         63.29     785059.70      0.29750      1.56194     1.0000     0.1250     0.1250
    129       129      21       2596.53         63.29     798713.37      0.16536      1.55538     1.0000     0.1020     0.1020
    129       129      24       2581.74         63.29     860202.67      0.29944      1.12476     1.0000     0.1900     0.1900
    129       129      27       2581.07         63.29     995216.08      0.16747     -0.01725     1.0000     0.5670     0.5670
    130       130       3       1887.44        250.16    1609023.67      0.19705     -2.34855     1.0000     0.9120     0.9120
    130       130       6       1840.14        250.16    1576750.35      1.11077     -2.82093     1.0000     0.9780     0.9780
    130       130       9       1843.41        250.16    1390941.52      0.31067     -2.23299     1.0000     0.9520     0.9520
    130       130      12       1865.20        250.16    1263823.39      0.05387     -1.69227     1.0000     0.9060     0.9060
    130       130      15       1840.95        250.16    1313758.75      0.09899     -2.19684     1.0000     0.9570     0.9570
